order_id,customer_id,order_date,status,channel,region
10473,1841,2024-08-01,Completed,Partner,South
10474,2835,2025-08-27,Completed,Web,East
10475,2172,2024-07-03,Completed,Mobile,South
10476,1465,2026-01-21,Completed,Web,South
10477,2107,2025-08-13,Completed,Mobile,West
10478,27,2025-01-20,Completed,Web,West
10479,2227,2024-02-07,Completed,Mobile,South
10480,2975,2025-02-17,Completed,Web,East
10481,1122,2025-04-25,Cancelled,Web,South
10482,1189,2024-08-23,Pending,Mobile,East
10483,243,2025-05-09,Completed,Partner,South
10484,2042,2024-09-03,Pending,Mobile,South
10485,1953,2024-06-22,Completed,Mobile,North
10486,699,2024-10-19,Completed,Partner,East
10487,600,2026-05-25,Completed,Web,North
10488,466,2025-08-19,Completed,Mobile,North
10489,388,2026-08-14,Completed,Partner,West
10490,517,2025-01-04,Cancelled,Mobile,East
10491,943,2025-03-04,Completed,Partner,South
10492,417,2026-01-22,Completed,Web,North
10493,2524,2024-12-19,Completed,Partner,South
10494,930,2026-06-07,Completed,Mobile,East
10495,1913,2024-02-14,Cancelled,Web,West
10496,2022,2026-07-08,Completed,Partner,West
10497,1538,2025-05-19,Completed,Mobile,South
10498,522,2024-11-26,Cancelled,Web,East
10499,1414,2024-12-28,Completed,Partner,North
10500,1759,2026-01-21,Completed,Web,South
10501,1765,2025-09-19,Completed,Mobile,North
10502,1221,2025-11-16,Completed,Web,West
10503,1746,2024-06-24,Completed,Partner,South
10504,1782,2025-01-21,Completed,Mobile,South
10505,2283,2025-01-14,Completed,Mobile,North
10506,383,2026-07-12,Completed,Mobile,West
10507,2601,2025-07-15,Completed,Partner,South
10508,2158,2024-06-23,Completed,Web,West
10509,1731,2026-03-20,Completed,Web,East
10510,936,2024-11-17,Completed,Mobile,South
10511,743,2026-03-03,Completed,Partner,South
10512,2986,2025-10-24,Completed,Partner,West
10513,1401,2026-04-05,Completed,Mobile,South
10514,433,2024-03-11,Completed,Web,North
10515,2587,2025-05-28,Cancelled,Partner,East
10516,2880,2024-06-10,Completed,Partner,South
10517,2198,2024-11-08,Completed,Partner,North
10518,1216,2024-09-13,Completed,Partner,North
10519,2253,2024-07-18,Completed,Web,South
10520,2444,2024-10-06,Completed,Mobile,South
10521,783,2024-08-09,Completed,Partner,North
10522,232,2025-10-26,Pending,Mobile,West
10523,931,2024-05-24,Pending,Mobile,East
10524,2565,2025-11-02,Pending,Web,South
10525,2502,2025-07-07,Completed,Web,East
10526,2753,2026-08-21,Completed,Web,South
10527,146,2024-02-15,Completed,Partner,South
10528,2318,2025-06-25,Completed,Web,East
10529,1957,2024-05-11,Completed,Mobile,North
10530,1602,2024-09-27,Pending,Web,North
10531,126,2024-07-26,Completed,Web,South
10532,2985,2025-08-17,Completed,Mobile,South
10533,161,2024-10-20,Completed,Web,West
10534,2882,2024-05-17,Completed,Web,West
10535,2133,2026-05-13,Completed,Mobile,East
10536,2223,2026-06-01,Completed,Web,East
10537,955,2025-01-05,Completed,Web,South
10538,791,2026-08-28,Completed,Partner,South
10539,2816,2025-12-20,Pending,Web,South
10540,290,2026-08-03,Completed,Mobile,South
10541,1065,2024-05-23,Completed,Web,South
10542,2282,2026-04-02,Completed,Partner,North
10543,2145,2024-05-07,Completed,Web,North
10544,1328,2024-12-11,Completed,Web,West
10545,1189,2025-06-02,Completed,Mobile,East
10546,2003,2024-10-26,Completed,Web,North
10547,999,2024-05-25,Completed,Partner,East
10548,2955,2024-10-12,Completed,Mobile,East
10549,2842,2025-07-09,Completed,Web,West
10550,588,2026-01-03,Completed,Web,North
10551,883,2024-09-29,Completed,Mobile,South
10552,1172,2026-03-07,Completed,Web,West
10553,843,2026-03-12,Completed,Web,North
10554,1428,2025-01-19,Completed,Partner,North
10555,334,2024-02-06,Completed,Mobile,East
10556,1159,2025-11-15,Completed,Mobile,North
10557,843,2026-03-14,Completed,Web,North
10558,499,2024-09-23,Completed,Web,West
10559,1209,2025-07-02,Completed,Web,West
10560,1200,2024-05-05,Completed,Web,North
10561,226,2026-06-05,Completed,Mobile,East
10562,1530,2024-01-13,Completed,Mobile,South
10563,134,2024-05-15,Pending,Partner,East
10564,1913,2024-08-19,Completed,Mobile,West
10565,1717,2024-09-02,Completed,Partner,South
10566,1569,2025-09-07,Completed,Partner,West
10567,2075,2025-10-13,Completed,Web,West
10568,849,2025-04-16,Completed,Web,West
10569,2381,2026-05-14,Completed,Web,North
10570,1193,2025-02-18,Completed,Web,North
10571,836,2024-03-19,Completed,Mobile,North
10572,1359,2025-07-31,Completed,Mobile,West
10573,1177,2025-03-10,Completed,Web,West
10574,442,2025-03-18,Completed,Mobile,North
10575,1294,2024-07-24,Completed,Web,East
10576,2265,2025-05-18,Cancelled,Partner,East
10577,221,2024-07-18,Completed,Mobile,North
10578,1762,2026-05-19,Completed,Mobile,North
10579,1585,2024-06-26,Completed,Partner,South
10580,2668,2024-07-09,Cancelled,Partner,East
10581,2312,2025-07-23,Completed,Partner,South
10582,617,2025-04-11,Completed,Web,West
10583,2918,2025-04-05,Cancelled,Mobile,West
10584,1406,2025-08-11,Completed,Partner,South
10585,675,2026-05-07,Completed,Mobile,South
10586,798,2025-03-22,Completed,Partner,West
10587,603,2024-07-30,Completed,Partner,East
10588,1940,2024-05-19,Completed,Web,West
10589,1167,2026-08-25,Completed,Web,North
10590,409,2025-12-30,Completed,Web,East
10591,248,2024-12-02,Completed,Partner,North
10592,885,2024-09-04,Completed,Partner,West
10593,2454,2025-05-28,Completed,Mobile,East
10594,1321,2025-09-17,Completed,Mobile,West
10595,2361,2025-08-18,Completed,Mobile,West
10596,794,2026-01-24,Completed,Partner,East
10597,730,2024-06-26,Completed,Partner,North
10598,2023,2024-02-27,Completed,Mobile,West
10599,2027,2026-08-08,Completed,Web,West
10600,1295,2026-02-18,Completed,Web,North
10601,880,2025-10-10,Completed,Partner,West
10602,1392,2024-01-09,Completed,Partner,West
10603,1453,2025-03-13,Completed,Partner,West
10604,2959,2024-08-21,Completed,Partner,North
10605,238,2025-05-10,Completed,Web,South
10606,809,2026-02-01,Completed,Web,West
10607,2471,2025-01-15,Completed,Web,East
10608,263,2024-06-03,Pending,Mobile,South
10609,515,2024-01-19,Completed,Mobile,North
10610,1992,2026-08-20,Completed,Web,West
10611,642,2025-02-06,Completed,Partner,South
10612,1127,2024-05-31,Completed,Web,North
10613,1255,2026-08-03,Completed,Web,North
10614,2735,2024-01-07,Completed,Web,West
10615,2716,2024-02-09,Completed,Web,West
10616,239,2024-07-01,Completed,Mobile,South
10617,179,2024-01-09,Completed,Mobile,West
10618,602,2025-03-10,Completed,Partner,West
10619,2642,2024-06-14,Pending,Web,North
10620,1961,2025-11-12,Completed,Partner,East
10621,1979,2024-01-26,Completed,Mobile,West
10622,1199,2024-09-20,Completed,Mobile,South
10623,616,2024-11-11,Completed,Mobile,North
10624,2082,2024-01-18,Completed,Web,North
10625,1996,2025-05-05,Cancelled,Web,West
10626,1248,2026-04-15,Completed,Partner,East
10627,961,2024-04-20,Completed,Web,North
10628,828,2024-12-11,Completed,Mobile,North
10629,1619,2024-02-01,Completed,Web,West
10630,1728,2025-10-28,Cancelled,Web,East
10631,885,2024-08-30,Completed,Web,West
10632,2557,2025-02-18,Cancelled,Web,West
10633,1348,2024-07-14,Completed,Partner,East
10634,1972,2024-06-08,Completed,Partner,North
10635,551,2025-12-15,Completed,Web,North
10636,2250,2024-12-02,Completed,Partner,West
10637,1988,2025-06-14,Completed,Mobile,South
10638,1315,2025-09-14,Completed,Partner,East
10639,2280,2024-10-24,Completed,Mobile,East
10640,760,2024-02-05,Completed,Mobile,North
10641,1351,2024-12-12,Completed,Mobile,West
10642,928,2024-09-27,Completed,Mobile,South
10643,1757,2024-10-13,Completed,Mobile,South
10644,2963,2024-07-20,Pending,Web,North
10645,2880,2026-04-07,Completed,Mobile,South
10646,161,2024-07-26,Cancelled,Partner,West
10647,714,2024-10-05,Completed,Mobile,North
10648,1203,2024-03-13,Completed,Partner,West
10649,107,2024-01-21,Pending,Partner,South
10650,765,2024-06-18,Completed,Mobile,West
10651,174,2026-05-09,Completed,Web,West
10652,1972,2026-01-12,Completed,Mobile,North
10653,390,2024-04-01,Completed,Web,East
10654,1734,2026-01-04,Completed,Web,West
10655,1114,2025-05-27,Completed,Mobile,North
10656,1967,2025-12-14,Completed,Web,North
10657,325,2026-04-27,Completed,Partner,South
10658,1210,2026-06-13,Completed,Web,North
10659,168,2026-01-23,Cancelled,Mobile,South
10660,508,2024-11-14,Completed,Partner,North
10661,2563,2024-01-26,Completed,Mobile,West
10662,1861,2025-05-24,Completed,Partner,South
10663,1261,2025-05-11,Completed,Mobile,East
10664,783,2026-05-08,Completed,Partner,North
10665,434,2024-08-31,Completed,Web,West
10666,974,2024-12-16,Completed,Web,North
10667,2082,2024-12-02,Completed,Web,North
10668,490,2025-04-20,Completed,Partner,North
10669,2324,2026-07-24,Completed,Partner,South
10670,725,2024-09-13,Completed,Partner,North
10671,1368,2024-07-21,Cancelled,Web,South
10672,357,2024-01-25,Completed,Web,North
10673,484,2024-07-05,Completed,Mobile,West
10674,1711,2024-12-29,Completed,Partner,South
10675,2486,2024-07-30,Completed,Mobile,South
10676,2087,2026-03-11,Completed,Partner,South
10677,1019,2025-11-18,Completed,Web,East
10678,1404,2024-05-02,Completed,Mobile,North
10679,2172,2026-05-28,Completed,Partner,South
10680,1628,2025-08-17,Cancelled,Mobile,East
10681,2635,2024-10-24,Completed,Web,North
10682,1347,2025-01-30,Completed,Mobile,North
10683,2812,2025-06-06,Cancelled,Web,East
10684,1335,2026-04-30,Completed,Partner,West
10685,1546,2024-02-06,Completed,Partner,North
10686,744,2025-07-05,Completed,Web,West
10687,490,2024-05-20,Completed,Web,North
10688,176,2024-08-19,Completed,Partner,West
10689,2800,2024-08-10,Cancelled,Mobile,South
10690,2865,2026-01-12,Cancelled,Partner,East
10691,2765,2026-07-01,Completed,Mobile,South
10692,1721,2024-03-30,Completed,Partner,South
10693,2997,2025-12-23,Completed,Partner,South
10694,1351,2026-04-05,Completed,Web,West
10695,70,2024-07-20,Completed,Partner,West
10696,2322,2026-08-05,Completed,Mobile,West
10697,2146,2025-06-24,Completed,Mobile,North
10698,911,2024-06-25,Completed,Web,North
10699,2829,2025-01-18,Completed,Web,South
10700,2691,2026-03-08,Completed,Web,North
10701,419,2025-09-10,Completed,Partner,West
10702,2198,2024-08-05,Completed,Partner,North
10703,511,2025-04-28,Completed,Partner,West
10704,1023,2024-10-15,Completed,Partner,East
10705,458,2025-11-01,Completed,Web,East
10706,2454,2025-01-15,Cancelled,Web,East
10707,2927,2026-06-13,Completed,Mobile,South
10708,1346,2024-02-22,Completed,Web,South
10709,2718,2025-12-07,Completed,Mobile,North
10710,1681,2024-04-05,Completed,Partner,North
10711,1108,2025-05-05,Completed,Partner,South
10712,1815,2026-04-18,Completed,Web,South
10713,581,2026-02-10,Completed,Web,South
10714,2606,2026-04-13,Completed,Web,East
10715,514,2025-11-11,Completed,Mobile,West
10716,2788,2026-01-12,Completed,Partner,North
10717,2753,2024-12-08,Completed,Partner,South
10718,1607,2024-12-01,Completed,Partner,East
10719,385,2024-03-19,Completed,Web,South
10720,2,2026-08-28,Pending,Web,North
10721,1949,2025-02-10,Completed,Mobile,East
10722,722,2025-02-02,Completed,Mobile,South
10723,2238,2024-09-10,Completed,Web,North
10724,2945,2025-05-18,Completed,Partner,North
10725,1873,2024-05-03,Completed,Partner,South
10726,2870,2025-07-23,Completed,Web,East
10727,950,2025-04-21,Cancelled,Mobile,North
10728,163,2024-03-20,Completed,Mobile,East
10729,2129,2026-07-11,Completed,Mobile,South
10730,531,2024-04-06,Completed,Mobile,West
10731,2652,2025-11-09,Completed,Partner,South
10732,2873,2024-09-01,Cancelled,Partner,South
10733,801,2024-03-11,Completed,Partner,North
10734,763,2026-04-10,Completed,Web,East
10735,1071,2026-08-16,Completed,Mobile,West
10736,1321,2025-05-05,Completed,Mobile,West
10737,1687,2024-07-18,Completed,Mobile,North
10738,2000,2024-02-22,Completed,Web,South
10739,1640,2024-05-15,Completed,Web,West
10740,2044,2024-02-10,Completed,Partner,East
10741,2767,2025-09-14,Completed,Mobile,West
10742,1968,2025-01-15,Completed,Web,North
10743,435,2025-04-03,Completed,Web,West
10744,812,2026-07-13,Completed,Partner,East
10745,2513,2024-02-11,Cancelled,Partner,South
10746,227,2026-06-01,Completed,Web,North
10747,2267,2024-10-13,Completed,Web,East
10748,2876,2024-09-14,Completed,Partner,South
10749,391,2024-03-26,Completed,Mobile,North
10750,335,2026-04-05,Completed,Mobile,North
10751,2629,2024-05-13,Completed,Mobile,West
10752,1443,2025-11-21,Pending,Mobile,South
10753,33,2025-03-01,Completed,Partner,East
10754,2287,2024-10-15,Completed,Partner,South
10755,1271,2025-07-20,Cancelled,Mobile,East
10756,386,2025-06-24,Completed,Partner,West
10757,1101,2024-04-23,Completed,Web,North
10758,2087,2026-01-05,Completed,Mobile,South
10759,1193,2026-03-28,Pending,Web,North
10760,1522,2024-07-16,Completed,Mobile,East
10761,711,2026-08-04,Completed,Mobile,East
10762,1646,2024-02-09,Completed,Web,West
10763,1553,2024-10-09,Completed,Mobile,North
10764,1194,2024-05-19,Completed,Mobile,South
10765,743,2024-12-03,Completed,Partner,South
10766,1153,2025-11-17,Completed,Web,East
10767,30,2024-06-14,Completed,Partner,South
10768,293,2025-08-20,Completed,Mobile,East
10769,732,2026-03-21,Completed,Mobile,South
10770,1601,2024-07-02,Completed,Partner,South
10771,76,2025-06-05,Completed,Partner,West
10772,1793,2025-05-24,Pending,Web,North
10773,194,2025-09-09,Pending,Web,West
10774,122,2024-03-31,Completed,Partner,West
10775,982,2026-06-04,Completed,Mobile,West
10776,2988,2024-08-08,Completed,Mobile,West
10777,2616,2025-03-22,Completed,Partner,South
10778,2244,2025-08-11,Completed,Web,West
10779,176,2025-11-30,Completed,Mobile,West
10780,915,2025-08-12,Completed,Web,East
10781,306,2024-06-04,Completed,Web,South
10782,2187,2025-09-30,Completed,Mobile,South
10783,557,2024-08-29,Completed,Mobile,North
10784,868,2025-03-26,Completed,Web,East
10785,960,2025-12-15,Completed,Web,East
10786,881,2026-03-03,Completed,Partner,South
10787,1260,2025-06-01,Pending,Mobile,West
10788,317,2025-05-02,Completed,Web,West
10789,866,2024-11-06,Completed,Partner,South
10790,1607,2026-05-28,Completed,Mobile,East
10791,2109,2026-01-21,Pending,Web,East
10792,2216,2025-01-05,Completed,Mobile,East
10793,1226,2026-03-03,Completed,Mobile,North
10794,185,2024-05-03,Completed,Mobile,North
10795,1273,2025-09-24,Completed,Mobile,North
10796,1004,2026-08-18,Completed,Web,South
10797,2530,2024-02-20,Completed,Mobile,East
10798,1676,2025-02-08,Completed,Web,West
10799,2843,2025-03-27,Completed,Partner,West
10800,775,2025-01-19,Completed,Mobile,North
10801,2584,2026-04-25,Completed,Mobile,East
10802,1933,2024-11-18,Completed,Web,South
10803,2714,2024-07-25,Completed,Web,North
10804,764,2026-07-22,Completed,Web,South
10805,1480,2024-01-17,Cancelled,Web,West
10806,1860,2024-10-30,Completed,Partner,West
10807,1606,2025-01-28,Completed,Mobile,West
10808,1082,2025-02-27,Completed,Web,South
10809,908,2025-05-23,Completed,Web,East
10810,2330,2024-03-22,Completed,Partner,East
10811,971,2024-07-18,Completed,Mobile,East
10812,1620,2026-05-25,Completed,Web,South
10813,1373,2024-11-05,Completed,Web,North
10814,2895,2025-05-29,Completed,Web,North
10815,83,2024-04-20,Completed,Web,East
10816,973,2024-01-23,Pending,Partner,West
10817,2364,2024-07-12,Cancelled,Partner,West
10818,566,2025-08-19,Completed,Mobile,East
10819,1916,2026-02-02,Cancelled,Web,East
10820,1835,2024-10-16,Completed,Mobile,West
10821,2267,2024-05-03,Cancelled,Web,East
10822,2195,2025-02-25,Completed,Mobile,East
10823,1806,2024-05-02,Completed,Web,South
10824,2866,2025-12-15,Completed,Web,South
10825,139,2026-04-08,Pending,Web,East
10826,362,2026-08-08,Completed,Web,East
10827,2037,2025-05-28,Completed,Mobile,East
10828,203,2025-02-14,Completed,Mobile,North
10829,2752,2024-03-23,Completed,Web,West
10830,1803,2024-02-23,Completed,Partner,South
10831,1892,2024-07-25,Completed,Mobile,West
10832,1796,2024-08-10,Completed,Partner,West
10833,2719,2026-03-09,Completed,Web,North
10834,2286,2025-04-22,Completed,Web,North
10835,1695,2026-04-30,Pending,Partner,South
10836,1124,2024-09-14,Completed,Web,East
10837,485,2024-09-30,Completed,Mobile,East
10838,2669,2024-08-06,Completed,Web,East
10839,1397,2024-09-17,Cancelled,Web,South
10840,2301,2026-07-06,Completed,Web,West
10841,1477,2024-11-09,Completed,Mobile,South
10842,2656,2026-05-10,Completed,Partner,North
10843,1683,2024-09-15,Completed,Partner,East
10844,2445,2026-02-21,Completed,Web,East
10845,2323,2024-02-06,Completed,Mobile,North
10846,752,2026-02-16,Completed,Partner,South
10847,815,2025-05-26,Pending,Mobile,North
10848,452,2024-07-09,Completed,Mobile,South
10849,2460,2026-01-30,Completed,Mobile,South
10850,761,2026-05-03,Completed,Web,North
10851,493,2026-02-10,Completed,Mobile,South
10852,2640,2026-05-11,Completed,Web,South
10853,1683,2026-03-20,Completed,Partner,East
10854,2848,2025-02-26,Completed,Web,South
10855,1891,2026-02-21,Completed,Mobile,East
10856,2824,2026-02-17,Completed,Partner,West
10857,15,2025-04-09,Cancelled,Mobile,West
10858,2439,2025-09-30,Cancelled,Web,North
10859,1135,2024-08-06,Completed,Web,East
10860,291,2024-12-26,Completed,Web,East
10861,2149,2024-05-15,Cancelled,Mobile,West
10862,1406,2024-04-16,Completed,Web,South
10863,292,2026-04-18,Completed,Partner,East
10864,1004,2024-02-17,Completed,Mobile,South
10865,1545,2024-11-04,Completed,Mobile,East
10866,2056,2025-10-14,Completed,Mobile,North
10867,1760,2026-08-01,Completed,Partner,West
10868,1036,2024-06-28,Completed,Partner,South
10869,2771,2025-08-07,Completed,Partner,South
10870,714,2024-06-10,Cancelled,Web,North
10871,1764,2024-10-14,Completed,Partner,East
10872,2381,2025-08-30,Completed,Web,North
10873,664,2025-05-22,Completed,Web,East
10874,1729,2026-01-06,Pending,Web,East
10875,84,2026-03-12,Completed,Mobile,East
10876,1497,2026-07-03,Completed,Web,South
10877,36,2025-04-15,Completed,Mobile,West
10878,54,2025-09-02,Completed,Web,East
10879,2766,2026-06-28,Completed,Partner,North
10880,103,2025-06-21,Pending,Web,South
10881,2988,2024-12-09,Completed,Mobile,West
10882,328,2025-12-15,Cancelled,Web,East
10883,1698,2025-01-27,Completed,Mobile,North
10884,761,2024-01-25,Completed,Mobile,North
10885,11,2024-07-21,Completed,Partner,North
10886,2801,2026-04-03,Completed,Web,East
10887,2339,2025-08-01,Completed,Web,North
10888,1400,2024-04-08,Completed,Web,East
10889,1006,2026-01-29,Completed,Mobile,South
10890,2774,2024-01-14,Completed,Partner,East
10891,562,2024-05-23,Completed,Web,North
10892,2626,2024-12-10,Completed,Partner,South
10893,652,2025-12-23,Completed,Web,East
10894,2151,2025-03-01,Completed,Partner,West
10895,150,2024-05-06,Completed,Mobile,North
10896,2001,2024-08-09,Completed,Partner,North
10897,1929,2025-04-16,Completed,Web,South
10898,2042,2024-12-19,Completed,Partner,South
10899,1050,2026-06-20,Completed,Web,North
10900,2830,2026-01-07,Completed,Web,South
10901,639,2024-07-12,Completed,Mobile,South
10902,1858,2025-07-29,Completed,Partner,West
10903,1698,2026-03-06,Cancelled,Mobile,North
10904,475,2025-02-01,Completed,Mobile,West
10905,1138,2025-12-11,Completed,Partner,North
10906,416,2024-08-19,Completed,Mobile,South
10907,1742,2025-05-08,Completed,Web,West
10908,1155,2024-04-09,Completed,Mobile,South
10909,1123,2024-01-08,Completed,Mobile,East
10910,1795,2025-03-19,Completed,Web,East
10911,1329,2025-03-30,Completed,Mobile,South
10912,1376,2025-07-26,Completed,Web,East
10913,2288,2025-07-29,Completed,Mobile,North
10914,1307,2024-12-02,Completed,Partner,North
10915,1727,2024-01-23,Completed,Partner,West
10916,1021,2024-12-16,Completed,Web,North
10917,1175,2025-11-28,Completed,Mobile,South
10918,2615,2025-09-21,Completed,Mobile,North
10919,561,2024-04-24,Completed,Partner,East
10920,857,2025-10-26,Completed,Web,North
10921,1796,2026-08-18,Completed,Mobile,West
10922,1370,2026-04-09,Completed,Web,North
10923,1344,2025-07-10,Completed,Mobile,North
10924,703,2024-05-21,Completed,Partner,South
10925,1962,2025-12-17,Completed,Web,West
10926,2683,2025-06-28,Completed,Web,North
10927,884,2024-06-11,Completed,Mobile,East
10928,165,2026-02-09,Completed,Partner,East
10929,2370,2025-09-21,Completed,Partner,West
10930,1884,2025-09-20,Cancelled,Mobile,North
10931,1661,2025-09-18,Completed,Mobile,West
10932,2518,2024-05-10,Completed,Partner,South
10933,1721,2024-06-09,Completed,Partner,South
10934,2733,2024-11-24,Completed,Partner,East
10935,1695,2025-12-22,Completed,Partner,South
10936,826,2025-08-22,Completed,Mobile,South
10937,287,2026-07-31,Completed,Web,East
10938,1731,2024-03-20,Completed,Web,East
10939,989,2025-10-26,Pending,Mobile,East
10940,1206,2024-07-30,Completed,Partner,South
10941,627,2025-06-08,Completed,Web,West
10942,230,2025-09-05,Completed,Mobile,North
10943,1555,2024-03-13,Completed,Partner,West
10944,1989,2024-05-09,Completed,Mobile,West
10945,1419,2025-07-24,Completed,Mobile,North
10946,95,2025-08-20,Completed,Partner,West
10947,1365,2026-04-12,Completed,Mobile,East
10948,582,2024-01-06,Completed,Mobile,East
10949,521,2024-05-09,Completed,Mobile,East
10950,2228,2025-04-13,Completed,Partner,North
10951,2964,2025-05-08,Completed,Partner,West
10952,1661,2026-08-21,Completed,Mobile,West
10953,2992,2025-09-14,Pending,Web,East
10954,2051,2024-10-09,Completed,Mobile,South
10955,1270,2026-05-18,Completed,Mobile,South
10956,2627,2025-03-14,Cancelled,Mobile,North
10957,114,2024-04-23,Completed,Mobile,West
10958,1025,2025-11-14,Completed,Mobile,South
10959,2247,2024-12-31,Completed,Web,South
10960,775,2025-04-29,Completed,Partner,North
10961,493,2024-04-19,Completed,Mobile,South
10962,2980,2026-01-20,Completed,Web,West
10963,1191,2025-04-21,Completed,Web,East
10964,861,2024-08-08,Completed,Web,West
10965,2950,2025-12-17,Pending,Web,South
10966,2860,2024-03-05,Cancelled,Partner,North
10967,126,2025-04-12,Completed,Partner,South
10968,1143,2025-01-02,Completed,Partner,East
10969,498,2024-05-28,Completed,Mobile,North
10970,874,2026-05-18,Completed,Mobile,East
10971,255,2025-04-16,Pending,Partner,East
10972,1975,2024-09-20,Cancelled,Mobile,North
10973,1774,2025-03-31,Cancelled,Web,South
10974,684,2024-11-11,Completed,Mobile,East
10975,1886,2025-02-02,Completed,Partner,East
10976,1896,2025-12-15,Completed,Web,West
10977,2337,2024-12-29,Completed,Web,South
10978,2759,2024-12-17,Cancelled,Partner,South
10979,2987,2024-10-25,Cancelled,Web,South
10980,1351,2026-08-10,Completed,Web,West
10981,2595,2026-01-10,Completed,Web,North
10982,2869,2025-12-28,Completed,Mobile,North
10983,442,2026-03-11,Completed,Mobile,North
10984,2516,2024-10-27,Completed,Partner,South
10985,2494,2024-05-03,Completed,Partner,East
10986,1711,2024-04-15,Cancelled,Web,South
10987,1926,2026-03-22,Completed,Partner,South
10988,1238,2024-09-20,Cancelled,Partner,South
10989,1537,2024-05-05,Completed,Web,North
10990,1412,2024-06-29,Completed,Mobile,North
10991,1040,2024-12-27,Pending,Mobile,East
10992,1120,2025-12-22,Completed,Web,North
10993,1794,2025-04-23,Completed,Partner,East
10994,191,2024-10-13,Completed,Partner,South
10995,1855,2024-07-20,Cancelled,Web,South
10996,562,2024-03-14,Completed,Web,North
10997,708,2025-05-16,Completed,Mobile,North
10998,162,2024-07-12,Completed,Web,West
10999,618,2026-02-04,Completed,Web,North
11000,2722,2024-02-01,Completed,Mobile,South
11001,2669,2025-01-30,Completed,Web,East
11002,1624,2024-02-05,Completed,Mobile,North
11003,1995,2024-12-14,Completed,Web,West
11004,372,2026-04-28,Completed,Web,West
11005,1935,2025-01-27,Completed,Mobile,West
11006,1343,2025-06-29,Completed,Web,North
11007,931,2024-04-21,Completed,Web,East
11008,1171,2026-04-10,Completed,Partner,South
11009,562,2025-12-22,Cancelled,Partner,North
11010,2919,2025-02-26,Cancelled,Partner,North
11011,179,2024-10-25,Completed,Web,West
11012,1414,2025-04-10,Pending,Partner,North
11013,1685,2026-05-22,Completed,Partner,West
11014,816,2024-03-04,Completed,Partner,South
11015,821,2024-04-05,Completed,Mobile,North
11016,411,2024-01-31,Completed,Mobile,East
11017,2640,2024-07-14,Completed,Web,South
11018,728,2024-06-10,Completed,Web,West
11019,1325,2025-02-01,Completed,Partner,West
11020,231,2025-05-24,Completed,Web,South
11021,2042,2025-10-14,Completed,Mobile,South
11022,70,2025-02-09,Completed,Web,West
11023,876,2025-04-12,Cancelled,Web,East
11024,218,2026-01-12,Completed,Partner,North
11025,1256,2024-04-27,Completed,Web,West
11026,1384,2024-05-06,Completed,Partner,North
11027,1547,2024-05-02,Completed,Partner,East
11028,1696,2025-11-28,Completed,Partner,North
11029,1133,2026-03-10,Completed,Partner,West
11030,1060,2024-04-03,Completed,Mobile,North
11031,2054,2026-05-19,Completed,Mobile,East
11032,281,2024-04-11,Completed,Web,East
11033,2981,2025-06-21,Completed,Partner,South
11034,1275,2024-09-16,Completed,Partner,North
11035,871,2024-06-27,Completed,Web,East
11036,2045,2025-01-23,Completed,Partner,West
11037,2610,2026-08-09,Completed,Partner,North
11038,1577,2026-06-27,Completed,Mobile,East
11039,1037,2026-08-13,Completed,Mobile,South
11040,826,2025-05-04,Completed,Web,South
11041,1355,2025-11-25,Completed,Partner,North
11042,2677,2026-04-05,Completed,Web,West
11043,858,2024-06-14,Completed,Partner,West
11044,1664,2025-02-08,Cancelled,Mobile,East
11045,2566,2024-02-20,Completed,Web,South
11046,638,2024-05-21,Completed,Web,South
11047,780,2024-02-08,Completed,Mobile,North
11048,2982,2025-11-01,Completed,Mobile,East
11049,1761,2026-06-24,Completed,Mobile,North
11050,496,2026-06-08,Cancelled,Web,North
11051,1291,2024-01-01,Completed,Partner,North
11052,2508,2026-01-02,Completed,Mobile,West
11053,2572,2026-06-15,Completed,Web,West
11054,2920,2024-12-11,Completed,Web,East
11055,1618,2024-02-06,Completed,Partner,North
11056,1195,2026-04-20,Completed,Mobile,South
11057,2673,2024-06-16,Completed,Web,North
11058,1442,2025-09-08,Pending,Partner,East
11059,275,2024-03-19,Completed,Partner,West
11060,2193,2025-01-23,Pending,Web,North
11061,1568,2024-06-20,Completed,Mobile,East
11062,683,2025-11-12,Completed,Partner,South
11063,2331,2024-10-30,Pending,Partner,West
11064,2208,2026-03-21,Completed,Partner,East
11065,1206,2024-08-03,Pending,Mobile,South
11066,847,2025-09-02,Completed,Web,West
11067,1654,2025-07-01,Completed,Partner,West
11068,2132,2026-08-04,Completed,Web,East
11069,2211,2026-01-15,Completed,Partner,South
11070,708,2026-07-30,Completed,Mobile,North
11071,130,2026-06-30,Completed,Partner,West
11072,1389,2024-09-12,Completed,Web,South
11073,2712,2024-11-07,Completed,Web,South
11074,748,2024-02-23,Completed,Mobile,West
11075,409,2024-06-03,Completed,Mobile,East
11076,1359,2024-03-26,Pending,Mobile,West
11077,2513,2024-06-11,Completed,Web,South
11078,264,2026-07-21,Completed,Partner,West
11079,1718,2026-07-03,Completed,Mobile,North
11080,2884,2024-03-27,Completed,Partner,South
11081,1000,2026-01-19,Completed,Web,North
11082,1040,2024-09-21,Completed,Partner,East
11083,1450,2025-12-03,Completed,Partner,North
11084,1420,2026-01-09,Completed,Partner,West
11085,935,2026-03-18,Completed,Web,West
