customer_id,customer_name,segment,region,country,signup_date
1058,Customer 1058,Consumer,North,UAE,2024-12-08
1059,Customer 1059,Consumer,North,UK,2025-03-02
1060,Customer 1060,Consumer,North,UAE,2024-01-08
1061,Customer 1061,SMB,West,UK,2023-03-26
1062,Customer 1062,Enterprise,East,UK,2025-04-21
1063,Customer 1063,Enterprise,North,Singapore,2024-06-04
1064,Customer 1064,Consumer,East,Singapore,2024-11-03
1065,Customer 1065,Consumer,South,Singapore,2025-04-14
1066,Customer 1066,Enterprise,West,UK,2023-06-14
1067,Customer 1067,SMB,West,UAE,2023-05-22
1068,Customer 1068,Consumer,South,UK,2023-01-29
1069,Customer 1069,Consumer,North,UK,2025-03-10
1070,Customer 1070,Consumer,North,Singapore,2023-12-13
1071,Customer 1071,SMB,West,UK,2025-02-26
1072,Customer 1072,SMB,South,India,2023-09-07
1073,Customer 1073,Consumer,East,UK,2023-04-17
1074,Customer 1074,Consumer,South,UAE,2024-03-26
1075,Customer 1075,Consumer,West,India,2024-08-06
1076,Customer 1076,SMB,North,UK,2023-06-23
1077,Customer 1077,Consumer,South,UK,2024-12-09
1078,Customer 1078,Enterprise,South,India,2024-05-24
1079,Customer 1079,SMB,North,UAE,2025-03-30
1080,Customer 1080,Enterprise,South,India,2024-02-06
1081,Customer 1081,SMB,South,India,2023-09-06
1082,Customer 1082,Consumer,South,India,2023-02-08
1083,Customer 1083,Consumer,West,UAE,2023-08-13
1084,Customer 1084,SMB,North,UK,2023-09-27
1085,Customer 1085,Consumer,West,India,2024-05-05
1086,Customer 1086,SMB,North,India,2023-07-11
1087,Customer 1087,Consumer,South,Singapore,2023-04-19
1088,Customer 1088,Consumer,West,India,2023-03-15
1089,Customer 1089,Enterprise,North,India,2024-12-23
1090,Customer 1090,Consumer,East,UK,2024-02-11
1091,Customer 1091,SMB,South,India,2023-07-11
1092,Customer 1092,SMB,West,UAE,2023-05-06
1093,Customer 1093,SMB,South,UK,2023-04-24
1094,Customer 1094,SMB,North,Singapore,2024-11-24
1095,Customer 1095,Consumer,South,India,2023-04-02
1096,Customer 1096,Consumer,East,Singapore,2025-02-19
1097,Customer 1097,Consumer,West,Singapore,2025-02-26
1098,Customer 1098,Consumer,North,India,2023-02-14
1099,Customer 1099,Consumer,South,UK,2024-04-11
1100,Customer 1100,Enterprise,South,India,2023-01-23
1101,Customer 1101,SMB,North,UAE,2025-05-20
1102,Customer 1102,Enterprise,North,UAE,2024-09-25
1103,Customer 1103,Enterprise,West,Singapore,2024-12-24
1104,Customer 1104,Consumer,East,Singapore,2023-01-30
1105,Customer 1105,Consumer,North,UAE,2024-03-29
1106,Customer 1106,Consumer,West,Singapore,2023-10-08
1107,Customer 1107,SMB,North,UK,2024-07-04
1108,Customer 1108,Consumer,South,Singapore,2025-04-15
1109,Customer 1109,Consumer,South,Singapore,2025-03-24
1110,Customer 1110,Consumer,South,India,2023-02-06
1111,Customer 1111,SMB,East,UK,2024-10-04
1112,Customer 1112,Consumer,North,India,2024-04-14
1113,Customer 1113,Consumer,North,UAE,2024-02-22
1114,Customer 1114,Enterprise,North,UAE,2023-08-12
1115,Customer 1115,Consumer,North,Singapore,2024-03-17
1116,Customer 1116,SMB,South,UK,2024-09-21
1117,Customer 1117,SMB,East,UK,2023-09-12
1118,Customer 1118,Consumer,North,India,2024-12-08
1119,Customer 1119,Enterprise,East,UAE,2024-11-02
1120,Customer 1120,Consumer,North,UK,2023-11-08
1121,Customer 1121,Consumer,North,India,2023-03-17
1122,Customer 1122,Consumer,South,India,2025-01-09
1123,Customer 1123,Consumer,East,UK,2023-07-02
1124,Customer 1124,Enterprise,East,Singapore,2024-02-09
1125,Customer 1125,Consumer,South,UK,2025-01-15
1126,Customer 1126,Enterprise,West,Singapore,2023-11-27
1127,Customer 1127,SMB,North,UK,2025-04-28
1128,Customer 1128,SMB,North,UAE,2025-04-02
1129,Customer 1129,Consumer,East,Singapore,2024-10-01
1130,Customer 1130,Consumer,South,India,2023-04-02
1131,Customer 1131,Consumer,East,Singapore,2023-07-04
1132,Customer 1132,Consumer,West,India,2025-05-06
1133,Customer 1133,Enterprise,West,Singapore,2024-10-29
1134,Customer 1134,Consumer,South,India,2023-03-08
1135,Customer 1135,Consumer,East,UAE,2023-12-30
1136,Customer 1136,Consumer,South,UAE,2024-01-14
1137,Customer 1137,SMB,East,Singapore,2024-01-11
1138,Customer 1138,Consumer,North,UAE,2025-03-26
1139,Customer 1139,Consumer,West,India,2023-08-18
1140,Customer 1140,SMB,South,UK,2025-05-23
1141,Customer 1141,Consumer,West,Singapore,2025-06-09
1142,Customer 1142,Consumer,North,UK,2025-05-06
1143,Customer 1143,Consumer,East,India,2024-04-28
1144,Customer 1144,Consumer,North,India,2024-04-15
1145,Customer 1145,SMB,West,India,2024-02-19
1146,Customer 1146,Consumer,West,UAE,2023-08-25
1147,Customer 1147,Consumer,North,India,2023-07-15
1148,Customer 1148,Consumer,East,UK,2024-04-25
1149,Customer 1149,Consumer,East,India,2023-03-15
1150,Customer 1150,Consumer,West,UAE,2024-07-30
1151,Customer 1151,SMB,West,India,2023-03-03
1152,Customer 1152,Enterprise,North,UAE,2024-06-18
1153,Customer 1153,Consumer,East,UAE,2023-04-14
1154,Customer 1154,Consumer,East,UK,2024-04-16
1155,Customer 1155,SMB,South,India,2025-04-06
1156,Customer 1156,Consumer,East,India,2023-07-30
1157,Customer 1157,Consumer,East,India,2023-05-03
1158,Customer 1158,SMB,West,UK,2023-09-21
1159,Customer 1159,Consumer,North,India,2024-10-21
1160,Customer 1160,Consumer,North,UAE,2025-03-02
1161,Customer 1161,Consumer,South,Singapore,2023-05-29
1162,Customer 1162,Consumer,East,India,2025-05-27
1163,Customer 1163,Enterprise,South,UAE,2023-01-17
1164,Customer 1164,SMB,North,UK,2023-08-11
1165,Customer 1165,Enterprise,East,UK,2023-05-24
1166,Customer 1166,SMB,East,Singapore,2024-08-20
1167,Customer 1167,Consumer,North,UK,2023-01-26
1168,Customer 1168,SMB,North,Singapore,2024-05-10
1169,Customer 1169,Consumer,West,Singapore,2024-06-07
1170,Customer 1170,Enterprise,West,UAE,2024-09-28
1171,Customer 1171,Enterprise,South,UK,2023-07-26
1172,Customer 1172,Consumer,West,Singapore,2023-08-20
1173,Customer 1173,Enterprise,East,India,2024-02-21
1174,Customer 1174,Consumer,West,India,2024-08-05
1175,Customer 1175,Consumer,South,UAE,2025-04-27
1176,Customer 1176,SMB,South,Singapore,2024-09-13
1177,Customer 1177,Consumer,West,UAE,2023-09-25
1178,Customer 1178,Consumer,North,Singapore,2024-03-02
1179,Customer 1179,Consumer,South,UAE,2024-08-18
1180,Customer 1180,Consumer,North,UAE,2023-08-28
1181,Customer 1181,Consumer,North,UK,2025-03-19
1182,Customer 1182,Consumer,South,UAE,2025-02-01
1183,Customer 1183,Consumer,West,India,2023-02-22
1184,Customer 1184,Consumer,North,India,2023-10-24
1185,Customer 1185,Consumer,South,UAE,2024-03-06
1186,Customer 1186,Consumer,West,Singapore,2025-04-06
1187,Customer 1187,SMB,North,UK,2023-09-07
1188,Customer 1188,Consumer,East,UAE,2024-03-22
1189,Customer 1189,Consumer,East,UK,2023-07-05
1190,Customer 1190,Enterprise,East,UAE,2024-02-26
1191,Customer 1191,Consumer,East,India,2024-12-18
1192,Customer 1192,SMB,West,UAE,2024-11-19
1193,Customer 1193,Consumer,North,UK,2024-05-01
1194,Customer 1194,Consumer,South,UK,2023-11-29
1195,Customer 1195,SMB,South,UK,2023-04-02
1196,Customer 1196,Enterprise,South,UK,2024-02-15
1197,Customer 1197,Enterprise,South,Singapore,2025-01-22
1198,Customer 1198,SMB,West,UK,2025-02-24
1199,Customer 1199,Consumer,South,UAE,2025-06-19
1200,Customer 1200,Consumer,North,UAE,2024-02-20
1201,Customer 1201,SMB,North,UK,2024-08-19
1202,Customer 1202,Consumer,East,Singapore,2023-12-20
1203,Customer 1203,SMB,West,Singapore,2023-06-29
1204,Customer 1204,SMB,North,UAE,2024-02-08
1205,Customer 1205,Consumer,East,UAE,2024-10-11
1206,Customer 1206,Consumer,South,Singapore,2025-02-23
1207,Customer 1207,Enterprise,East,UAE,2025-04-21
1208,Customer 1208,Consumer,West,India,2023-07-23
1209,Customer 1209,Enterprise,West,Singapore,2023-01-30
1210,Customer 1210,Consumer,North,UAE,2023-03-29
1211,Customer 1211,SMB,North,UAE,2023-08-24
1212,Customer 1212,Consumer,South,India,2023-01-25
1213,Customer 1213,Consumer,North,UAE,2023-06-02
1214,Customer 1214,Consumer,North,Singapore,2023-11-24
1215,Customer 1215,Consumer,West,Singapore,2023-12-08
1216,Customer 1216,Consumer,North,Singapore,2023-06-16
1217,Customer 1217,Consumer,North,India,2024-12-14
1218,Customer 1218,Enterprise,South,Singapore,2023-12-16
1219,Customer 1219,Consumer,South,UAE,2024-09-11
1220,Customer 1220,Enterprise,North,UAE,2025-05-09
1221,Customer 1221,SMB,West,Singapore,2025-01-04
1222,Customer 1222,Consumer,East,India,2025-04-01
1223,Customer 1223,Consumer,North,UAE,2023-07-15
1224,Customer 1224,SMB,West,UK,2025-03-21
1225,Customer 1225,SMB,North,UK,2024-08-01
1226,Customer 1226,Consumer,North,UAE,2024-08-19
1227,Customer 1227,Consumer,West,UAE,2025-02-07
1228,Customer 1228,Consumer,West,Singapore,2025-01-11
1229,Customer 1229,Consumer,South,India,2023-08-15
1230,Customer 1230,Consumer,South,UK,2024-09-21
1231,Customer 1231,Consumer,South,UAE,2023-11-15
1232,Customer 1232,Enterprise,East,UAE,2023-06-11
1233,Customer 1233,Consumer,West,Singapore,2025-04-26
1234,Customer 1234,SMB,East,UK,2023-11-20
1235,Customer 1235,Consumer,East,India,2025-03-04
1236,Customer 1236,SMB,North,Singapore,2023-02-20
1237,Customer 1237,Consumer,South,UAE,2023-06-29
1238,Customer 1238,Enterprise,South,UK,2023-01-31
1239,Customer 1239,Consumer,North,Singapore,2024-12-03
1240,Customer 1240,SMB,East,India,2023-04-19
1241,Customer 1241,SMB,West,UK,2024-05-10
1242,Customer 1242,Consumer,South,UK,2023-11-22
1243,Customer 1243,Enterprise,West,Singapore,2024-07-01
1244,Customer 1244,Consumer,East,India,2023-04-18
1245,Customer 1245,SMB,North,Singapore,2023-05-17
1246,Customer 1246,Consumer,South,India,2024-04-22
1247,Customer 1247,SMB,North,Singapore,2024-11-04
1248,Customer 1248,Consumer,East,UK,2024-06-16
1249,Customer 1249,Consumer,West,India,2025-01-03
1250,Customer 1250,Enterprise,North,India,2023-10-22
1251,Customer 1251,Enterprise,South,India,2024-12-17
1252,Customer 1252,Consumer,South,UK,2023-06-23
1253,Customer 1253,Consumer,West,UK,2024-12-25
1254,Customer 1254,Consumer,North,UAE,2024-04-14
1255,Customer 1255,Enterprise,North,India,2023-09-23
1256,Customer 1256,Enterprise,West,UK,2023-08-20
1257,Customer 1257,Enterprise,East,UK,2024-02-07
1258,Customer 1258,SMB,South,UAE,2024-05-17
1259,Customer 1259,Consumer,East,UAE,2023-01-29
1260,Customer 1260,Consumer,West,UAE,2025-05-25
1261,Customer 1261,SMB,East,UAE,2025-01-16
1262,Customer 1262,SMB,East,UAE,2024-11-06
1263,Customer 1263,Consumer,North,UAE,2024-08-11
1264,Customer 1264,Consumer,East,India,2023-02-08
1265,Customer 1265,Enterprise,East,UAE,2025-05-18
1266,Customer 1266,Consumer,East,Singapore,2023-11-05
1267,Customer 1267,Consumer,East,UK,2024-01-23
1268,Customer 1268,Consumer,South,India,2024-11-23
1269,Customer 1269,Consumer,South,India,2025-01-15
1270,Customer 1270,Consumer,South,Singapore,2023-09-17
1271,Customer 1271,Consumer,East,UK,2024-03-23
1272,Customer 1272,SMB,South,UAE,2024-07-06
1273,Customer 1273,SMB,North,Singapore,2025-05-14
1274,Customer 1274,Consumer,East,UAE,2025-05-27
1275,Customer 1275,Enterprise,North,UK,2023-12-14
1276,Customer 1276,Consumer,West,UAE,2025-01-16
1277,Customer 1277,Consumer,South,India,2023-04-13
1278,Customer 1278,Consumer,North,India,2023-08-21
1279,Customer 1279,Consumer,North,UK,2025-01-28
1280,Customer 1280,Consumer,West,UK,2023-11-15
1281,Customer 1281,SMB,West,Singapore,2024-10-15
1282,Customer 1282,SMB,West,Singapore,2023-12-20
1283,Customer 1283,SMB,East,Singapore,2024-08-10
1284,Customer 1284,Enterprise,North,UK,2024-04-01
1285,Customer 1285,Consumer,South,UAE,2023-08-02
1286,Customer 1286,Consumer,East,India,2024-11-01
1287,Customer 1287,Enterprise,North,UK,2024-08-28
1288,Customer 1288,SMB,North,UAE,2024-03-15
1289,Customer 1289,Enterprise,South,Singapore,2025-04-20
1290,Customer 1290,Consumer,East,India,2023-08-16
1291,Customer 1291,SMB,North,UAE,2024-01-11
1292,Customer 1292,Enterprise,West,UAE,2024-01-25
1293,Customer 1293,SMB,North,UK,2023-07-26
1294,Customer 1294,Consumer,East,UAE,2024-05-18
1295,Customer 1295,Consumer,North,UAE,2024-09-11
1296,Customer 1296,Enterprise,South,UAE,2023-01-18
1297,Customer 1297,Enterprise,North,Singapore,2023-02-24
1298,Customer 1298,Enterprise,South,India,2024-05-29
1299,Customer 1299,Enterprise,South,UK,2023-06-08
1300,Customer 1300,SMB,South,UAE,2024-10-08
1301,Customer 1301,Consumer,North,UK,2023-05-20
1302,Customer 1302,SMB,East,Singapore,2023-08-28
1303,Customer 1303,Consumer,West,India,2023-04-05
1304,Customer 1304,SMB,East,UAE,2025-02-05
1305,Customer 1305,SMB,East,UAE,2024-06-13
1306,Customer 1306,SMB,South,UAE,2025-06-12
1307,Customer 1307,Consumer,North,UK,2024-12-30
1308,Customer 1308,SMB,South,Singapore,2025-05-06
1309,Customer 1309,SMB,North,UK,2023-01-02
1310,Customer 1310,Consumer,North,India,2025-03-26
1311,Customer 1311,SMB,West,UAE,2023-11-24
1312,Customer 1312,Consumer,South,Singapore,2024-02-23
1313,Customer 1313,SMB,South,UAE,2023-08-22
1314,Customer 1314,Consumer,West,Singapore,2024-09-25
1315,Customer 1315,Consumer,East,UAE,2024-10-12
1316,Customer 1316,Consumer,North,UAE,2023-07-17
1317,Customer 1317,SMB,North,Singapore,2023-07-08
1318,Customer 1318,Consumer,West,UK,2024-04-29
1319,Customer 1319,Enterprise,West,UAE,2024-04-28
1320,Customer 1320,SMB,South,UAE,2023-08-27
1321,Customer 1321,Consumer,West,India,2024-02-18
1322,Customer 1322,Consumer,West,Singapore,2023-12-27
1323,Customer 1323,SMB,West,UAE,2024-04-21
1324,Customer 1324,Enterprise,North,India,2025-05-19
1325,Customer 1325,SMB,West,Singapore,2024-06-05
1326,Customer 1326,SMB,West,UK,2024-09-26
1327,Customer 1327,Consumer,North,UAE,2024-10-03
1328,Customer 1328,Consumer,West,Singapore,2024-08-27
1329,Customer 1329,SMB,South,Singapore,2025-03-31
1330,Customer 1330,Enterprise,West,UAE,2023-10-20
1331,Customer 1331,Consumer,North,Singapore,2025-04-05
1332,Customer 1332,Consumer,West,Singapore,2024-01-08
1333,Customer 1333,Consumer,North,Singapore,2024-07-16
1334,Customer 1334,Consumer,East,UK,2023-04-30
1335,Customer 1335,Consumer,West,Singapore,2023-01-18
1336,Customer 1336,Consumer,West,India,2024-01-07
1337,Customer 1337,SMB,North,Singapore,2023-12-07
1338,Customer 1338,Consumer,West,UAE,2024-12-07
1339,Customer 1339,Consumer,North,UAE,2023-08-03
1340,Customer 1340,Consumer,South,UAE,2023-11-15
1341,Customer 1341,Consumer,North,UK,2023-09-28
1342,Customer 1342,Consumer,North,UAE,2024-07-18
1343,Customer 1343,SMB,North,UAE,2024-03-20
1344,Customer 1344,SMB,North,UK,2025-05-29
1345,Customer 1345,SMB,West,India,2024-10-06
1346,Customer 1346,Enterprise,South,UAE,2023-11-05
1347,Customer 1347,Consumer,North,UAE,2023-05-08
1348,Customer 1348,Consumer,East,UAE,2023-04-26
1349,Customer 1349,Consumer,North,UAE,2023-07-22
1350,Customer 1350,SMB,South,Singapore,2023-05-04
1351,Customer 1351,Enterprise,West,Singapore,2024-02-05
1352,Customer 1352,Consumer,West,UAE,2024-05-09
1353,Customer 1353,Enterprise,South,UAE,2023-07-04
1354,Customer 1354,Enterprise,East,India,2024-04-01
1355,Customer 1355,Consumer,North,UK,2024-07-14
1356,Customer 1356,SMB,North,UK,2024-03-25
1357,Customer 1357,Enterprise,East,UK,2024-06-07
1358,Customer 1358,Enterprise,North,UAE,2024-05-23
1359,Customer 1359,Consumer,West,UAE,2024-12-08
1360,Customer 1360,SMB,North,Singapore,2024-02-29
1361,Customer 1361,SMB,South,UK,2025-01-15
1362,Customer 1362,SMB,East,UK,2024-08-16
1363,Customer 1363,Enterprise,South,Singapore,2024-01-21
1364,Customer 1364,Consumer,South,India,2024-08-16
1365,Customer 1365,SMB,East,Singapore,2025-03-31
1366,Customer 1366,SMB,South,UK,2023-10-09
1367,Customer 1367,Enterprise,North,UK,2025-04-28
1368,Customer 1368,SMB,South,UK,2025-02-18
1369,Customer 1369,Consumer,West,Singapore,2024-08-23
1370,Customer 1370,Consumer,North,India,2024-08-26
1371,Customer 1371,SMB,North,UK,2023-10-11
1372,Customer 1372,Enterprise,West,UK,2025-01-13
1373,Customer 1373,SMB,North,UK,2024-10-26
1374,Customer 1374,Consumer,North,UK,2025-05-04
1375,Customer 1375,SMB,South,India,2024-11-01
1376,Customer 1376,Consumer,East,UAE,2024-06-04
1377,Customer 1377,Enterprise,West,Singapore,2024-04-12
1378,Customer 1378,SMB,East,UK,2024-11-30
1379,Customer 1379,Enterprise,West,India,2023-02-17
1380,Customer 1380,SMB,South,Singapore,2023-02-24
1381,Customer 1381,SMB,South,Singapore,2024-10-14
1382,Customer 1382,Enterprise,South,Singapore,2025-04-14
1383,Customer 1383,Consumer,West,UK,2023-01-27
1384,Customer 1384,Consumer,North,UAE,2024-04-20
1385,Customer 1385,SMB,North,Singapore,2023-12-18
1386,Customer 1386,SMB,South,UAE,2024-10-22
1387,Customer 1387,SMB,North,UAE,2025-05-08
1388,Customer 1388,Consumer,East,UAE,2023-06-17
1389,Customer 1389,Enterprise,South,UK,2025-05-28
1390,Customer 1390,SMB,East,Singapore,2023-03-04
1391,Customer 1391,Consumer,East,India,2024-10-07
1392,Customer 1392,Consumer,West,UAE,2023-04-11
1393,Customer 1393,Consumer,West,Singapore,2024-11-29
1394,Customer 1394,Consumer,West,UAE,2024-10-30
1395,Customer 1395,Consumer,South,Singapore,2023-06-14
1396,Customer 1396,Consumer,North,Singapore,2024-02-19
1397,Customer 1397,Enterprise,South,UK,2024-04-25
1398,Customer 1398,Consumer,East,Singapore,2023-04-12
1399,Customer 1399,SMB,East,UAE,2023-12-18
1400,Customer 1400,Enterprise,East,UK,2023-04-25
1401,Customer 1401,Enterprise,South,UK,2024-08-19
1402,Customer 1402,Consumer,East,UK,2024-08-14
1403,Customer 1403,Consumer,East,India,2023-11-22
1404,Customer 1404,Consumer,North,Singapore,2024-04-11
1405,Customer 1405,SMB,East,UK,2024-10-11
1406,Customer 1406,Consumer,South,Singapore,2023-07-12
1407,Customer 1407,SMB,East,Singapore,2024-12-27
1408,Customer 1408,Consumer,North,UK,2023-01-11
1409,Customer 1409,Consumer,North,UAE,2024-06-11
1410,Customer 1410,Consumer,North,UAE,2024-11-16
1411,Customer 1411,Consumer,East,India,2023-07-17
1412,Customer 1412,SMB,North,Singapore,2023-02-20
1413,Customer 1413,Enterprise,North,Singapore,2023-11-17
1414,Customer 1414,Enterprise,North,UK,2023-12-25
1415,Customer 1415,Enterprise,South,India,2024-08-09
1416,Customer 1416,Consumer,South,UAE,2023-04-15
1417,Customer 1417,Consumer,North,Singapore,2024-08-22
1418,Customer 1418,Enterprise,East,UK,2024-02-19
1419,Customer 1419,Enterprise,North,India,2024-09-02
1420,Customer 1420,SMB,West,India,2025-04-29
1421,Customer 1421,SMB,East,UAE,2024-03-14
1422,Customer 1422,Consumer,North,India,2023-02-25
1423,Customer 1423,Enterprise,West,UAE,2024-01-16
1424,Customer 1424,SMB,South,Singapore,2024-01-14
1425,Customer 1425,Consumer,South,UAE,2023-06-11
1426,Customer 1426,Consumer,North,India,2023-06-13
1427,Customer 1427,Consumer,North,UK,2024-02-27
1428,Customer 1428,Consumer,North,India,2023-08-30
1429,Customer 1429,Consumer,South,India,2023-09-05
1430,Customer 1430,Enterprise,East,UAE,2025-03-03
1431,Customer 1431,Consumer,West,UK,2024-03-15
1432,Customer 1432,Consumer,North,UAE,2024-11-17
1433,Customer 1433,Enterprise,North,UK,2024-05-30
1434,Customer 1434,Consumer,North,UAE,2023-07-22
1435,Customer 1435,Consumer,North,Singapore,2025-02-11
1436,Customer 1436,Consumer,North,UK,2025-02-11
1437,Customer 1437,Consumer,West,UAE,2024-12-03
1438,Customer 1438,Consumer,East,UK,2023-11-29
1439,Customer 1439,Enterprise,North,UK,2023-06-19
1440,Customer 1440,SMB,West,India,2025-05-17
1441,Customer 1441,SMB,South,India,2023-10-19
1442,Customer 1442,Consumer,East,India,2023-04-15
1443,Customer 1443,Consumer,South,UK,2023-06-22
1444,Customer 1444,Consumer,South,UK,2023-09-23
1445,Customer 1445,SMB,North,UAE,2024-04-23
1446,Customer 1446,Consumer,South,UK,2023-04-14
1447,Customer 1447,Consumer,North,Singapore,2024-01-09
1448,Customer 1448,Consumer,East,Singapore,2023-08-16
1449,Customer 1449,Consumer,West,UK,2023-03-12
1450,Customer 1450,Consumer,North,India,2024-07-10
1451,Customer 1451,Consumer,East,India,2024-01-27
1452,Customer 1452,Consumer,West,Singapore,2023-07-18
1453,Customer 1453,Consumer,West,UK,2023-10-26
1454,Customer 1454,Consumer,West,UAE,2023-05-25
1455,Customer 1455,Consumer,West,UAE,2024-11-06
1456,Customer 1456,SMB,South,India,2025-03-19
1457,Customer 1457,SMB,North,India,2025-04-01
1458,Customer 1458,Consumer,North,UAE,2024-08-19
1459,Customer 1459,Enterprise,East,Singapore,2023-06-24
1460,Customer 1460,SMB,East,UK,2024-12-30
1461,Customer 1461,SMB,South,UK,2024-03-24
1462,Customer 1462,Consumer,South,India,2024-07-10
1463,Customer 1463,SMB,South,UAE,2024-11-05
1464,Customer 1464,Enterprise,North,India,2025-04-07
1465,Customer 1465,Consumer,South,India,2023-06-06
1466,Customer 1466,Consumer,East,India,2025-06-14
1467,Customer 1467,Consumer,East,UK,2024-10-21
1468,Customer 1468,SMB,South,Singapore,2024-06-15
1469,Customer 1469,Consumer,East,UAE,2024-01-18
1470,Customer 1470,Consumer,South,Singapore,2024-11-06
1471,Customer 1471,Consumer,North,UK,2024-03-16
1472,Customer 1472,SMB,South,India,2024-06-28
1473,Customer 1473,Consumer,North,UK,2025-03-10
1474,Customer 1474,Consumer,West,UAE,2024-12-22
1475,Customer 1475,Enterprise,West,Singapore,2023-10-28
1476,Customer 1476,Consumer,North,Singapore,2024-05-09
1477,Customer 1477,Consumer,South,UK,2025-06-01
1478,Customer 1478,Consumer,East,UK,2024-01-04
1479,Customer 1479,Consumer,East,UAE,2025-04-25
1480,Customer 1480,Consumer,West,Singapore,2024-10-12
1481,Customer 1481,Consumer,North,Singapore,2024-07-15
1482,Customer 1482,Consumer,East,UK,2023-02-03
1483,Customer 1483,Consumer,East,UAE,2023-12-15
1484,Customer 1484,Consumer,North,UAE,2024-05-14
1485,Customer 1485,Consumer,South,Singapore,2024-05-13
1486,Customer 1486,Consumer,South,Singapore,2025-05-19
1487,Customer 1487,Consumer,West,Singapore,2024-03-07
1488,Customer 1488,Consumer,South,UAE,2024-12-30
1489,Customer 1489,Consumer,East,India,2024-11-21
1490,Customer 1490,Enterprise,East,India,2025-05-22
1491,Customer 1491,Consumer,North,UK,2024-03-10
1492,Customer 1492,Consumer,East,India,2023-04-25
1493,Customer 1493,Enterprise,West,UK,2024-09-01
1494,Customer 1494,Enterprise,North,UK,2024-02-04
1495,Customer 1495,Consumer,North,Singapore,2023-04-27
1496,Customer 1496,SMB,East,UAE,2024-11-26
1497,Customer 1497,Consumer,South,UAE,2023-01-21
1498,Customer 1498,SMB,South,Singapore,2023-04-11
1499,Customer 1499,Consumer,South,UAE,2024-04-27
1500,Customer 1500,SMB,East,India,2023-02-07
1501,Customer 1501,SMB,North,UK,2023-05-06
1502,Customer 1502,Consumer,West,Singapore,2024-03-02
1503,Customer 1503,Enterprise,North,UAE,2023-04-29
1504,Customer 1504,Consumer,West,UAE,2024-10-31
1505,Customer 1505,Enterprise,South,Singapore,2024-08-24
1506,Customer 1506,Consumer,North,Singapore,2023-10-03
1507,Customer 1507,Consumer,West,UK,2023-01-14
1508,Customer 1508,Consumer,West,UK,2023-08-22
1509,Customer 1509,SMB,South,UK,2024-07-15
1510,Customer 1510,Enterprise,South,India,2023-09-24
1511,Customer 1511,SMB,West,India,2023-11-15
1512,Customer 1512,Consumer,South,India,2023-03-11
1513,Customer 1513,Consumer,North,UAE,2024-01-13
1514,Customer 1514,Consumer,West,UK,2023-10-24
1515,Customer 1515,Enterprise,East,Singapore,2024-12-31
1516,Customer 1516,Consumer,West,India,2024-01-16
1517,Customer 1517,Consumer,South,UAE,2025-06-17
1518,Customer 1518,Consumer,East,Singapore,2023-10-18
1519,Customer 1519,SMB,East,India,2024-01-10
1520,Customer 1520,SMB,East,UAE,2023-12-03
1521,Customer 1521,SMB,North,Singapore,2023-06-15
1522,Customer 1522,Consumer,East,UAE,2024-02-16
1523,Customer 1523,Consumer,South,UK,2024-01-05
1524,Customer 1524,Consumer,South,UAE,2025-03-19
1525,Customer 1525,SMB,South,Singapore,2025-04-14
1526,Customer 1526,SMB,North,UK,2023-08-13
1527,Customer 1527,Enterprise,East,UK,2024-11-22
1528,Customer 1528,Consumer,West,UAE,2024-07-08
1529,Customer 1529,Consumer,South,UAE,2023-09-22
1530,Customer 1530,SMB,South,UAE,2024-11-05
1531,Customer 1531,Consumer,East,Singapore,2024-07-17
1532,Customer 1532,Consumer,West,India,2023-05-18
1533,Customer 1533,Consumer,East,UAE,2024-07-13
1534,Customer 1534,Enterprise,South,UK,2025-01-30
1535,Customer 1535,SMB,South,Singapore,2024-05-20
1536,Customer 1536,Consumer,South,India,2024-10-30
1537,Customer 1537,Enterprise,North,India,2024-08-29
1538,Customer 1538,Enterprise,South,Singapore,2025-04-05
1539,Customer 1539,SMB,South,India,2023-01-17
1540,Customer 1540,SMB,South,UK,2023-03-31
1541,Customer 1541,SMB,West,UAE,2025-06-02
1542,Customer 1542,Consumer,East,Singapore,2024-09-09
1543,Customer 1543,Consumer,East,Singapore,2023-03-09
1544,Customer 1544,Enterprise,North,India,2023-02-21
1545,Customer 1545,Consumer,East,Singapore,2023-11-04
1546,Customer 1546,Enterprise,North,UAE,2024-03-26
1547,Customer 1547,SMB,East,India,2025-04-10
1548,Customer 1548,Consumer,East,UAE,2023-11-12
1549,Customer 1549,Consumer,West,UAE,2024-01-27
1550,Customer 1550,SMB,West,UK,2025-03-15
1551,Customer 1551,SMB,South,UAE,2023-10-15
1552,Customer 1552,Consumer,South,UAE,2024-12-12
1553,Customer 1553,Consumer,North,UAE,2023-04-08
1554,Customer 1554,Consumer,East,UK,2024-06-06
1555,Customer 1555,Consumer,West,India,2024-10-01
1556,Customer 1556,SMB,East,UK,2023-08-03
1557,Customer 1557,Consumer,West,UK,2023-06-10
1558,Customer 1558,Consumer,South,UK,2023-07-08
1559,Customer 1559,Consumer,South,UAE,2024-10-31
1560,Customer 1560,SMB,East,India,2023-09-28
1561,Customer 1561,Consumer,North,UK,2023-10-16
1562,Customer 1562,Consumer,South,Singapore,2024-03-23
1563,Customer 1563,SMB,East,Singapore,2025-03-23
1564,Customer 1564,SMB,South,UAE,2023-10-27
1565,Customer 1565,SMB,North,UK,2025-04-14
1566,Customer 1566,Consumer,West,UAE,2025-05-18
