order_id,product_id,quantity,unit_price,discount
11103,136,5,751.99,0.104
11104,109,5,751.03,0.024
11104,105,5,558.8,0.146
11104,47,4,613.74,0.068
11104,115,3,294.98,0.119
11105,111,3,832.95,0.167
11105,52,5,35.38,0.048
11106,85,4,418.69,0.005
11107,34,1,90.71,0.165
11108,59,2,91.22,0.031
11108,81,5,398.12,0.042
11109,115,5,292.68,0.133
11109,43,3,543.85,0.012
11109,142,3,66.39,0.02
11110,61,1,119.52,0.14
11110,17,4,753.38,0.144
11110,94,2,277.23,0.035
11110,42,1,91.78,0.143
11111,33,1,230.83,0.076
11111,20,1,75.32,0.183
11111,62,2,481.64,0.011
11111,131,2,300.07,0.2
11112,24,5,662.28,0.063
11112,83,3,442.71,0.153
11113,145,1,308.49,0.01
11114,14,5,134.59,0.008
11114,45,3,70.47,0.159
11114,138,2,542.98,0.182
11115,28,4,378.16,0.159
11115,75,1,135.75,0.005
11116,130,1,856.58,0.129
11117,26,4,19.87,0.14
11117,25,5,448.79,0.174
11117,116,3,132.75,0.196
11117,87,1,84.04,0.193
11118,100,1,189.96,0.157
11118,15,1,791.43,0.07
11118,36,3,774.87,0.184
11119,12,5,517.99,0.086
11119,65,5,797.3,0.171
11119,58,5,218.18,0.171
11119,41,5,57.2,0.01
11120,42,2,90.57,0.127
11120,39,3,689.93,0.175
11120,16,2,255.89,0.15
11120,104,2,689.98,0.167
11121,17,1,772.61,0.055
11121,117,2,485.24,0.017
11122,69,2,484.44,0.143
11122,130,2,791.71,0.07
11122,55,2,202.54,0.131
11123,3,2,136.56,0.049
11123,56,2,609.6,0.055
11123,112,2,696.03,0.198
11124,96,4,93.41,0.14
11124,25,4,492.41,0.09
11124,34,1,87.4,0.151
11124,20,2,77.55,0.115
11125,34,5,83.63,0.115
11126,11,2,632.32,0.147
11126,28,1,380.99,0.069
11127,140,2,36.5,0.038
11127,86,4,594.85,0.086
11128,116,4,135.05,0.187
11128,112,5,691.64,0.067
11129,97,1,512.01,0.185
11129,37,1,537.26,0.122
11129,11,2,659.2,0.018
11130,45,5,73.02,0.156
11130,28,3,389.89,0.045
11130,111,3,830.68,0.124
11131,37,3,545.48,0.156
11131,43,4,550.68,0.146
11132,35,3,777.99,0.149
11132,32,5,596.06,0.181
11133,20,2,83.77,0.137
11133,22,2,275.73,0.157
11134,134,3,769.12,0.064
11134,58,1,245.2,0.023
11134,89,1,248.04,0.003
11134,108,5,651.77,0.037
11135,84,4,518.99,0.116
11135,110,1,689.32,0.04
11135,147,1,753.74,0.147
11136,84,4,505.58,0.19
11136,137,2,612.53,0.052
11136,108,4,686.18,0.072
11136,141,4,290.6,0.033
11137,89,2,237.12,0.037
11137,145,3,308.93,0.019
11137,111,3,832.02,0.104
11137,71,1,284.78,0.099
11138,132,1,388.6,0.019
11138,127,4,831.65,0.012
11138,121,1,630.62,0.086
11138,34,4,91.58,0.056
11139,110,3,698.21,0.119
11139,51,1,78.41,0.099
11139,118,2,47.4,0.067
11139,109,5,798.11,0.146
11140,6,1,544.99,0.051
11140,138,1,592.86,0.115
11140,101,4,437.99,0.186
11140,122,2,492.33,0.179
11141,149,5,199.7,0.036
11141,89,5,268.17,0.124
11141,76,2,859.83,0.194
11142,38,5,94.76,0.13
11142,64,4,316.77,0.194
11142,28,3,376.87,0.118
11142,45,3,71.29,0.164
11143,6,4,521.56,0.097
11144,21,4,260.93,0.032
11145,139,5,443.42,0.113
11145,99,5,625.71,0.075
11145,32,5,617.48,0.162
11145,131,2,310.43,0.034
11146,33,1,234.07,0.069
11147,41,4,63.47,0.043
11147,64,5,312.15,0.043
11147,67,3,889.74,0.085
11147,97,3,500.11,0.085
11148,38,3,86.15,0.101
11148,25,4,509.15,0.105
11149,123,4,600.82,0.119
11149,104,5,696.24,0.041
11149,16,4,283.72,0.159
11149,138,5,572.37,0.094
11150,11,4,699.5,0.084
11150,89,1,234.92,0.192
11150,66,5,840.19,0.097
11151,45,4,63.84,0.172
11151,134,2,712.28,0.191
11151,106,3,571.78,0.185
11152,45,2,63.71,0.106
11153,39,5,673.61,0.008
11153,124,1,168.98,0.001
11153,109,5,732.26,0.027
11154,108,4,694.08,0.17
11154,32,5,608.4,0.196
11154,116,3,130.43,0.039
11154,78,4,918.01,0.018
11155,80,3,400.72,0.125
11155,19,5,255.96,0.082
11156,82,4,592.81,0.004
11156,96,5,84.56,0.107
11156,134,4,783.87,0.028
11157,119,4,359.79,0.049
11157,5,2,534.28,0.089
11157,30,5,887.59,0.007
11157,3,2,153.89,0.136
11158,124,4,176.01,0.099
11158,55,3,206.39,0.066
11159,34,5,83.19,0.012
11159,149,4,200.23,0.05
11159,131,3,340.43,0.108
11159,129,3,726.12,0.004
11160,58,3,232.89,0.171
11160,81,1,390.08,0.034
11161,119,5,367.91,0.052
11161,140,4,39.68,0.131
11161,87,1,79.33,0.153
11161,56,3,657.18,0.151
11162,76,2,822.4,0.013
11162,108,5,622.75,0.022
11162,19,4,270.57,0.082
11163,133,3,613.05,0.093
11163,88,4,293.96,0.133
11163,66,4,785.1,0.0
11163,132,2,409.96,0.108
11164,10,2,544.05,0.066
11164,41,1,57.59,0.132
11165,68,4,621.37,0.043
11165,28,4,380.04,0.017
11165,20,5,86.55,0.05
11166,21,1,261.64,0.17
11166,39,2,646.26,0.145
11166,5,4,515.18,0.069
11167,31,5,286.71,0.16
11167,129,2,732.31,0.036
11167,118,5,43.3,0.193
11168,84,3,499.74,0.012
11168,57,4,149.65,0.098
11168,28,2,392.35,0.058
11169,28,1,382.08,0.104
11169,45,5,68.88,0.061
11169,145,1,330.13,0.157
11169,99,5,604.99,0.106
11170,93,5,86.56,0.184
11171,12,5,496.78,0.114
11171,143,4,769.16,0.117
11171,63,3,859.79,0.135
11172,17,1,762.11,0.155
11172,32,1,576.58,0.042
11172,137,4,619.9,0.12
11173,40,3,166.1,0.035
11173,147,1,721.19,0.12
11173,37,5,515.08,0.018
11173,73,2,448.39,0.033
11174,113,3,519.84,0.025
11174,136,5,806.72,0.168
11175,132,2,414.0,0.018
11175,69,3,476.09,0.074
11175,135,1,69.73,0.102
11175,51,3,77.02,0.131
11176,67,5,799.0,0.052
11176,43,5,508.96,0.097
11176,18,1,135.59,0.187
11176,148,5,465.22,0.039
11177,80,5,441.91,0.119
11177,71,2,289.46,0.099
11178,97,2,484.37,0.194
11179,99,2,656.06,0.112
11179,85,1,465.76,0.19
11179,62,3,523.6,0.025
11180,59,1,93.21,0.115
11181,125,1,370.77,0.166
11181,145,5,334.55,0.078
11181,133,3,708.91,0.15
11182,149,2,213.25,0.197
11182,108,2,614.91,0.123
11183,14,1,121.43,0.113
11184,13,1,30.61,0.183
11184,104,4,657.49,0.167
11184,140,3,40.52,0.197
11184,143,4,891.4,0.108
11185,67,3,868.44,0.023
11185,66,3,868.54,0.101
11185,122,5,484.18,0.023
11186,23,5,103.39,0.086
11187,107,2,762.28,0.017
11187,137,4,607.53,0.143
11187,95,5,538.68,0.115
11188,132,4,411.58,0.034
11189,50,3,589.33,0.138
11189,126,4,149.16,0.193
11189,138,3,577.38,0.056
11189,41,3,66.48,0.121
11190,25,3,496.17,0.173
11190,31,3,302.47,0.182
11190,66,2,824.81,0.078
11190,79,5,165.18,0.016
11191,33,3,225.32,0.021
11192,45,3,65.72,0.076
11192,131,3,330.95,0.089
11192,72,2,771.7,0.009
11193,129,5,697.23,0.097
11193,31,1,307.31,0.2
11193,6,3,567.81,0.001
11193,23,1,112.79,0.047
11194,43,2,568.72,0.186
11194,123,1,599.25,0.007
11194,3,1,142.05,0.166
11195,61,4,117.51,0.087
11196,51,5,82.16,0.125
11197,34,4,90.57,0.005
11197,60,1,178.47,0.2
11198,92,3,756.42,0.196
11198,43,5,546.76,0.16
11198,58,4,226.02,0.04
11199,34,3,87.39,0.164
11199,30,5,879.98,0.184
11199,146,4,581.86,0.077
11199,74,4,395.11,0.022
11200,106,1,651.9,0.009
11200,44,1,644.34,0.013
11201,101,3,443.1,0.073
11201,131,3,311.84,0.028
11202,133,3,674.55,0.149
11202,132,3,406.79,0.159
11202,35,5,858.01,0.028
11202,98,1,528.76,0.192
11203,139,5,428.71,0.14
11203,7,5,705.61,0.155
11203,10,5,562.37,0.003
11203,41,2,62.45,0.019
11204,81,2,373.95,0.035
11204,76,4,858.59,0.196
11205,76,5,874.02,0.069
11206,40,1,153.52,0.13
11206,7,2,753.59,0.108
11207,102,3,736.86,0.119
11207,79,4,165.57,0.168
11207,74,2,424.71,0.15
11208,104,4,644.09,0.113
11208,52,3,36.99,0.165
11208,84,5,488.81,0.069
11208,132,4,449.95,0.119
11209,86,3,557.33,0.072
11210,113,2,586.83,0.091
11210,79,4,157.22,0.013
11211,104,1,702.76,0.161
11212,121,3,637.04,0.079
11212,97,1,447.5,0.048
11213,19,1,266.11,0.136
11214,150,2,285.0,0.01
11215,54,5,215.05,0.17
11215,111,2,826.07,0.119
11215,120,2,788.14,0.11
11216,5,2,523.63,0.081
11216,39,1,650.29,0.101
11216,64,4,328.15,0.176
11216,53,3,267.2,0.073
11217,117,3,494.29,0.028
11217,25,5,496.49,0.143
11218,2,2,343.14,0.063
11218,65,4,870.59,0.159
11218,75,4,129.27,0.115
11218,23,3,109.55,0.183
11219,115,4,340.08,0.155
11219,60,1,159.65,0.167
11220,19,2,275.01,0.028
11220,107,5,834.42,0.044
11221,122,3,498.91,0.084
11221,15,3,725.81,0.012
11221,46,2,331.96,0.169
11222,32,2,614.15,0.006
11222,78,3,806.99,0.06
11222,133,5,708.87,0.112
11223,120,3,715.15,0.107
11224,47,5,598.58,0.177
11224,5,4,520.81,0.078
11224,4,3,769.34,0.176
11225,137,3,624.98,0.015
11225,61,2,120.16,0.015
11225,6,5,533.34,0.072
11225,127,1,833.65,0.053
11226,52,3,36.14,0.068
11226,60,3,174.98,0.081
11226,12,3,481.62,0.13
11227,84,4,504.12,0.061
11227,142,1,60.35,0.046
11227,113,5,576.52,0.046
11228,123,1,596.95,0.059
11228,137,2,549.78,0.046
11229,25,3,468.84,0.01
11229,95,1,594.28,0.01
11230,44,1,668.32,0.177
11230,43,3,507.86,0.047
11231,136,4,801.07,0.175
11232,4,2,686.29,0.169
11232,61,1,123.31,0.038
11232,108,3,632.3,0.131
11233,6,5,585.79,0.085
11233,109,3,782.53,0.127
11233,8,5,287.55,0.1
11234,30,4,877.85,0.176
11235,20,2,78.66,0.149
11236,106,5,614.69,0.058
11236,69,5,445.08,0.169
11236,23,1,104.35,0.042
11236,4,4,772.59,0.037
11237,132,4,412.33,0.108
11237,102,5,837.18,0.138
11237,60,4,168.97,0.177
11237,10,5,546.98,0.125
11238,30,3,827.44,0.109
11238,38,5,90.45,0.054
11238,111,1,861.01,0.032
11239,85,5,414.74,0.043
11239,40,5,168.69,0.095
11240,20,4,81.54,0.168
11240,103,2,108.61,0.097
11240,78,5,870.56,0.084
11240,82,3,539.3,0.176
11241,14,2,129.19,0.148
11241,118,5,47.58,0.195
11241,5,2,524.48,0.019
11242,89,5,265.99,0.038
11242,69,5,460.92,0.067
11242,41,3,57.81,0.137
11243,98,1,527.44,0.065
11243,41,3,65.94,0.124
11243,36,4,852.9,0.094
11243,25,1,462.55,0.001
11244,67,5,767.32,0.188
11245,92,1,676.61,0.132
11246,106,5,583.5,0.088
11246,77,5,637.21,0.007
11246,108,5,609.64,0.091
11247,63,1,852.34,0.038
11248,91,1,237.78,0.101
11248,130,5,868.08,0.13
11248,51,3,75.53,0.097
11248,74,3,434.25,0.063
11249,41,1,62.67,0.12
11249,119,1,383.29,0.155
11250,73,3,410.07,0.089
11250,15,1,740.39,0.128
11251,112,4,651.76,0.198
11251,68,1,605.99,0.069
11252,112,1,691.55,0.137
11253,31,4,306.0,0.148
11253,117,1,515.4,0.112
11254,33,5,227.16,0.165
11254,102,5,824.39,0.18
11255,25,4,475.94,0.075
11256,68,5,643.36,0.057
11256,44,2,580.82,0.02
11256,67,2,769.86,0.004
11256,145,4,313.68,0.152
11257,91,4,209.63,0.061
11257,21,5,261.62,0.078
11257,133,2,647.47,0.14
11258,141,3,299.24,0.187
11258,70,4,187.4,0.081
11258,54,4,223.51,0.149
11259,75,5,135.24,0.149
11260,52,2,36.08,0.067
11260,130,1,812.1,0.003
11260,136,4,780.56,0.064
11260,117,3,449.04,0.177
11261,122,5,526.18,0.019
11261,11,4,646.29,0.071
11261,117,1,516.39,0.192
11262,31,1,277.61,0.108
11262,60,2,162.73,0.187
11262,72,1,713.67,0.06
11262,105,1,509.54,0.021
11263,144,2,241.08,0.085
11263,134,3,801.07,0.078
11264,16,1,265.26,0.161
11264,139,2,458.73,0.075
11265,96,1,96.46,0.115
11265,127,5,823.47,0.033
11265,129,5,635.88,0.168
11265,90,3,146.92,0.165
11266,89,4,256.59,0.071
11266,87,1,83.59,0.046
11266,111,1,806.68,0.187
11266,37,2,502.23,0.152
11267,21,5,228.79,0.078
11267,134,1,811.5,0.068
11267,112,3,662.86,0.138
11267,45,2,64.65,0.141
11268,101,3,477.58,0.03
11268,71,5,321.28,0.104
11268,140,2,38.3,0.17
11268,36,3,778.67,0.194
11269,1,3,232.44,0.091
11269,109,3,843.43,0.086
11269,130,3,899.07,0.139
11269,117,5,475.33,0.098
11270,112,2,682.33,0.042
11270,100,1,167.77,0.028
11270,70,4,188.9,0.075
11270,61,3,118.16,0.099
11271,3,3,139.03,0.064
11271,56,2,663.92,0.033
11272,134,5,774.39,0.163
11273,69,1,452.35,0.156
11273,34,4,88.92,0.154
11273,128,2,729.71,0.092
11274,147,4,743.62,0.086
11274,4,2,675.17,0.104
11275,32,4,579.17,0.179
11275,98,5,580.93,0.062
11275,127,1,788.14,0.155
11276,65,5,790.7,0.033
11277,37,3,505.27,0.185
11278,28,2,416.56,0.012
11278,72,4,742.87,0.14
11278,76,4,808.4,0.02
11279,127,5,812.37,0.128
11279,6,5,577.73,0.075
11279,109,3,794.72,0.037
11280,123,3,590.41,0.029
11280,21,4,229.81,0.081
11281,123,1,595.1,0.189
11281,107,3,793.86,0.087
11282,89,1,250.79,0.196
11282,86,5,611.81,0.141
11282,58,4,244.79,0.08
11282,126,3,146.44,0.197
11283,31,5,274.26,0.114
11283,127,4,742.04,0.146
11283,55,3,218.09,0.063
11283,136,2,747.92,0.007
11284,105,1,566.8,0.015
11285,64,1,306.61,0.142
11286,129,3,683.67,0.177
11286,81,1,370.25,0.194
11286,95,2,550.12,0.181
11287,130,1,811.82,0.189
11287,44,1,647.48,0.007
11287,136,5,789.94,0.004
11287,53,5,250.82,0.009
11288,13,2,28.53,0.152
11288,5,5,576.57,0.199
11288,37,1,487.42,0.067
11288,107,2,806.29,0.075
11289,108,4,621.99,0.197
11289,33,3,232.76,0.024
11290,140,3,40.21,0.134
11290,54,5,235.69,0.187
11291,95,4,602.07,0.195
11292,65,4,876.73,0.192
11292,87,5,81.73,0.121
11292,127,5,761.55,0.191
11292,13,1,29.78,0.071
11293,144,2,252.65,0.044
11294,47,5,573.37,0.034
11295,9,5,89.23,0.01
11295,98,3,560.78,0.129
11296,52,5,32.33,0.06
11296,9,1,87.93,0.199
11297,87,5,82.49,0.16
11297,78,3,883.94,0.023
11297,42,3,103.4,0.161
11297,134,1,804.27,0.109
11298,53,3,278.61,0.168
11298,79,3,162.74,0.018
11299,146,5,517.08,0.048
11299,58,4,215.57,0.14
11299,68,5,666.85,0.142
11299,87,3,81.41,0.053
11300,13,4,29.56,0.092
11300,3,5,138.52,0.11
11300,128,5,743.18,0.196
11301,4,2,691.02,0.049
11301,12,5,473.0,0.15
11302,89,4,240.99,0.18
11302,54,3,221.07,0.153
11302,1,4,254.92,0.156
11303,83,2,464.67,0.032
11303,47,3,584.78,0.13
11304,82,3,548.24,0.119
11304,10,5,546.88,0.026
11304,90,3,145.86,0.015
11304,145,5,329.48,0.054
11305,10,4,567.23,0.165
11305,93,5,90.63,0.086
11306,101,3,456.22,0.086
11307,43,2,535.8,0.161
11307,34,5,84.46,0.123
11307,92,1,711.21,0.146
11308,71,1,296.36,0.089
11308,136,1,848.34,0.039
11308,130,3,820.98,0.036
11309,27,1,680.97,0.132
11309,126,3,142.05,0.079
11309,63,5,884.87,0.008
11309,8,3,278.04,0.067
11310,111,5,839.97,0.064
11310,9,2,89.23,0.0
11310,43,4,512.18,0.18
11311,126,3,146.05,0.111
11311,81,2,382.55,0.141
11311,67,2,854.36,0.123
11311,57,3,169.11,0.079
11312,49,3,55.94,0.035
11312,119,2,375.0,0.073
11313,77,1,635.79,0.134
11313,150,1,261.22,0.144
11313,36,3,842.54,0.002
11313,73,5,439.2,0.031
11314,25,5,461.51,0.003
11314,81,3,398.99,0.14
11314,136,4,867.18,0.123
11314,103,4,104.96,0.08
11315,110,1,729.31,0.133
11315,145,4,303.17,0.03
11315,120,1,730.37,0.07
11316,112,1,634.49,0.05
11316,26,2,20.1,0.182
11317,39,3,632.02,0.028
11317,69,2,430.01,0.051
11317,138,4,575.94,0.057
11317,125,5,358.93,0.085
11318,51,4,73.83,0.058
11318,109,3,744.62,0.011
11318,85,4,414.34,0.023
11318,72,2,669.0,0.086
11319,57,3,155.42,0.143
11319,39,5,639.34,0.11
11319,146,4,578.46,0.055
11319,36,3,837.79,0.032
11320,113,1,525.9,0.039
11320,20,2,77.52,0.164
11320,96,2,86.23,0.114
11320,91,3,221.18,0.13
11321,79,4,152.4,0.021
11321,109,2,778.79,0.167
11321,145,4,308.64,0.084
11321,106,2,614.3,0.061
11322,106,2,632.39,0.023
11322,118,5,43.39,0.065
11323,62,1,470.32,0.154
11324,89,1,233.02,0.143
11324,42,4,96.96,0.083
11325,96,4,86.78,0.075
11325,107,3,815.39,0.182
11325,109,2,790.69,0.138
11326,99,1,677.89,0.048
11326,50,2,650.75,0.175
11326,20,5,83.83,0.101
11327,60,3,180.94,0.116
11327,15,5,806.61,0.093
11328,37,1,498.83,0.119
11328,103,5,113.51,0.108
11329,34,4,93.15,0.057
11329,97,3,464.42,0.148
11330,40,1,154.2,0.064
11330,63,3,809.69,0.068
11330,51,3,80.35,0.174
11331,63,1,885.69,0.193
11331,71,5,287.33,0.136
11331,126,1,140.55,0.183
11331,148,4,450.82,0.066
11332,101,2,434.99,0.027
11332,67,4,766.54,0.04
11333,150,3,264.09,0.15
11333,29,1,477.07,0.151
11334,117,1,502.32,0.191
11334,57,4,155.34,0.128
11334,97,3,503.63,0.125
11334,24,4,706.23,0.152
11335,30,2,815.36,0.068
11335,134,4,796.37,0.108
11335,68,2,612.31,0.072
11335,105,2,549.32,0.168
11336,82,5,520.61,0.013
11336,131,1,336.17,0.123
11337,22,3,308.88,0.035
11338,54,5,228.93,0.162
11339,62,1,541.55,0.169
11340,111,4,768.78,0.039
11341,54,1,234.7,0.195
11341,26,5,18.8,0.114
11342,107,5,793.96,0.011
11342,27,5,657.8,0.134
11343,24,1,668.57,0.174
11344,32,1,581.86,0.124
11345,5,2,586.55,0.058
11345,130,2,863.33,0.089
11346,102,3,755.4,0.037
11346,89,4,245.65,0.001
11346,125,5,332.03,0.2
11347,39,3,719.06,0.07
11347,47,2,603.68,0.075
11347,44,5,613.02,0.12
11347,84,3,496.44,0.159
11348,128,2,757.7,0.181
11348,1,2,255.57,0.064
11349,116,3,125.25,0.046
11350,16,5,286.62,0.096
11350,52,4,33.7,0.045
11350,145,3,298.47,0.008
11350,26,5,19.23,0.065
11351,82,4,517.29,0.084
11352,27,2,680.2,0.193
11352,103,5,115.99,0.129
11352,107,1,869.4,0.126
11353,23,5,113.44,0.018
11353,42,1,97.77,0.02
11353,16,4,274.4,0.194
11354,106,4,639.39,0.073
11354,25,5,519.8,0.176
11354,93,1,88.09,0.134
11355,117,5,488.64,0.134
11355,79,3,149.76,0.163
11355,75,2,129.73,0.143
11355,33,2,217.45,0.034
11356,88,1,264.23,0.013
11356,31,5,274.39,0.142
11356,6,1,561.04,0.021
11356,92,4,681.87,0.036
11357,54,4,208.69,0.118
11358,3,2,146.4,0.155
11358,92,3,754.29,0.028
11358,146,2,581.93,0.161
11358,68,5,660.41,0.14
11359,58,4,233.16,0.086
11360,20,4,80.62,0.197
11360,93,5,82.91,0.097
11361,71,3,279.26,0.157
11361,51,3,72.75,0.012
11361,44,5,628.24,0.152
11362,31,4,295.16,0.105
11362,35,2,776.31,0.174
11363,16,5,254.35,0.186
11363,43,1,519.83,0.083
11363,1,2,229.23,0.046
11364,118,3,46.23,0.135
11365,67,1,871.55,0.192
11365,110,3,760.94,0.164
11365,94,5,300.5,0.192
11365,74,4,401.98,0.035
11366,60,2,169.03,0.081
11367,44,1,633.32,0.013
11367,30,5,870.59,0.134
11367,100,4,174.87,0.065
11368,53,1,265.48,0.048
11368,51,3,77.95,0.056
11368,27,5,639.08,0.139
11368,86,1,620.52,0.181
11369,79,4,151.51,0.153
11369,21,5,236.8,0.047
11370,81,4,373.56,0.156
11370,52,2,33.55,0.075
11370,56,5,599.98,0.02
11371,114,3,215.08,0.178
11371,142,1,65.76,0.145
11371,150,4,262.95,0.119
11371,98,2,558.19,0.013
11372,146,3,550.35,0.115
11372,109,3,770.18,0.167
11372,140,4,40.12,0.021
11372,57,4,171.15,0.063
11373,95,5,582.59,0.058
11374,141,1,331.28,0.082
11374,62,5,540.87,0.166
11374,83,2,463.77,0.14
11374,19,3,257.91,0.011
11375,66,4,832.8,0.152
11375,137,2,535.31,0.09
11376,85,4,407.46,0.125
11376,35,2,750.34,0.156
11377,72,4,762.62,0.162
11378,133,3,678.31,0.145
11378,81,1,388.54,0.004
11378,140,4,36.93,0.13
11378,122,3,530.62,0.063
11379,141,1,313.39,0.097
11379,64,2,330.12,0.123
11380,128,5,802.73,0.187
11381,39,3,711.15,0.191
11382,89,2,233.66,0.029
11382,24,1,713.72,0.161
11382,127,4,839.01,0.021
11382,28,5,410.84,0.181
11383,18,2,131.51,0.034
11383,24,4,675.5,0.12
11383,22,1,294.14,0.033
11383,71,1,304.32,0.188
11384,14,3,131.44,0.117
11384,96,5,96.64,0.137
11384,124,4,169.72,0.022
11385,137,4,540.72,0.004
11385,141,1,288.74,0.18
11385,84,5,475.91,0.007
11386,10,3,548.37,0.171
11387,121,4,644.65,0.019
11388,13,3,28.33,0.036
11388,137,4,562.28,0.036
11388,64,5,346.69,0.194
11388,55,4,198.81,0.049
11389,99,2,656.91,0.153
11389,70,1,175.57,0.015
11389,14,3,138.68,0.061
11390,3,4,142.45,0.072
11391,124,1,169.0,0.02
11391,13,5,28.63,0.065
11392,78,1,837.54,0.024
11393,126,2,153.2,0.109
11393,133,3,647.7,0.109
11393,68,3,681.85,0.019
11394,142,2,61.2,0.045
11394,148,4,496.81,0.112
11394,100,2,195.72,0.08
11394,102,5,750.62,0.09
11395,37,3,540.17,0.183
11395,46,4,355.37,0.03
11396,88,2,279.72,0.043
11396,102,4,860.37,0.166
11396,24,5,693.52,0.004
11396,137,1,623.77,0.054
11397,31,4,298.16,0.105
11397,50,1,661.34,0.149
11398,41,4,57.33,0.173
11398,57,1,157.36,0.009
11398,67,2,866.21,0.117
11399,146,2,567.23,0.146
11399,132,5,391.89,0.135
11400,120,4,715.28,0.145
11400,11,4,731.89,0.167
11400,115,1,293.42,0.09
11400,56,1,653.12,0.026
11401,63,3,789.11,0.106
11401,60,4,168.27,0.171
11401,141,5,329.68,0.181
11401,45,5,63.37,0.176
11402,40,5,153.8,0.046
11402,124,2,169.34,0.069
11402,104,3,703.09,0.02
11402,94,5,275.15,0.18
11403,122,3,546.6,0.152
11403,23,2,98.88,0.029
11403,117,2,516.26,0.028
11403,36,2,861.2,0.138
11404,138,2,544.02,0.171
11405,27,5,650.38,0.196
11405,23,3,103.01,0.156
11405,144,5,252.96,0.108
11405,21,4,254.8,0.092
11406,43,4,515.67,0.174
11406,131,3,322.36,0.066
11407,88,5,283.68,0.167
11407,90,3,143.97,0.115
11408,117,2,462.11,0.048
11408,31,3,285.11,0.055
11409,16,5,276.31,0.139
11409,18,1,138.79,0.136
11410,44,5,595.46,0.117
11411,60,3,171.64,0.026
11411,125,4,371.38,0.129
11411,39,1,704.88,0.023
11412,77,5,576.19,0.086
11412,148,5,498.0,0.131
11412,126,1,158.87,0.057
11412,43,4,558.02,0.057
11413,136,3,844.96,0.195
11413,31,3,272.82,0.117
11414,132,3,404.23,0.098
11414,117,3,504.48,0.06
11414,95,4,603.12,0.036
11415,95,5,611.43,0.019
11415,26,5,17.23,0.048
11415,86,1,566.26,0.123
11416,146,3,574.83,0.146
11416,97,4,478.97,0.109
11416,37,3,502.32,0.099
11416,112,1,701.22,0.009
11417,51,5,82.04,0.176
11418,26,3,18.92,0.036
11418,140,2,40.68,0.18
11419,134,1,785.85,0.071
11419,128,2,821.21,0.075
11420,4,5,743.76,0.047
11420,44,3,593.97,0.194
11420,116,1,136.63,0.115
11421,104,2,631.59,0.183
11421,122,1,547.39,0.006
11421,132,3,422.81,0.024
11421,71,1,301.9,0.157
11422,122,2,506.12,0.008
11422,121,3,691.9,0.18
11423,120,5,760.61,0.095
11423,113,5,594.08,0.175
11423,132,5,417.41,0.03
11424,80,4,416.89,0.176
11424,25,2,491.08,0.142
11425,4,5,755.22,0.019
11426,85,1,450.91,0.062
11426,131,1,322.29,0.131
11426,14,5,137.11,0.064
11427,49,4,58.55,0.039
11427,109,5,814.4,0.055
11427,74,2,427.63,0.108
11428,19,3,273.56,0.182
11428,92,1,757.5,0.112
11428,142,2,67.47,0.076
11428,33,1,210.85,0.077
11429,84,4,506.87,0.074
11429,115,3,324.66,0.199
11429,145,5,334.52,0.007
11430,96,3,88.54,0.073
11430,71,2,317.51,0.02
11430,88,2,269.72,0.105
11430,80,3,390.37,0.184
11431,57,5,165.79,0.176
11431,108,3,679.48,0.127
11432,13,2,31.67,0.05
11433,13,5,29.08,0.175
11433,92,1,761.4,0.115
11434,40,2,151.2,0.113
11435,17,3,709.37,0.032
11435,99,2,597.89,0.047
11435,84,5,468.97,0.088
11436,117,2,514.84,0.014
11436,43,5,524.17,0.025
11436,21,3,233.17,0.025
11436,47,3,603.68,0.093
11437,112,4,625.44,0.043
11437,119,4,353.89,0.017
11437,136,5,747.34,0.051
11437,87,4,90.57,0.002
11438,4,5,765.53,0.11
11438,110,4,679.22,0.126
11439,10,2,590.93,0.009
11439,103,1,101.62,0.099
11440,2,4,358.68,0.059
11441,59,5,90.08,0.011
11441,109,2,846.08,0.063
11441,128,4,765.87,0.055
11441,99,3,591.7,0.073
11442,150,4,278.89,0.06
11442,16,5,274.22,0.145
11442,74,3,459.57,0.185
11443,30,3,897.06,0.019
11444,126,4,154.43,0.028
11444,6,4,576.74,0.135
11445,128,2,752.5,0.188
11446,26,1,17.84,0.116
11446,88,4,270.79,0.044
11447,63,3,830.28,0.073
11447,2,5,310.5,0.019
11447,33,2,229.65,0.097
11447,106,5,601.85,0.061
11448,45,3,68.51,0.114
11448,70,5,176.28,0.02
11448,121,1,679.87,0.153
11449,30,2,797.45,0.078
11450,64,5,333.87,0.061
11450,55,1,227.29,0.185
11450,4,3,711.61,0.115
11451,47,1,597.86,0.001
11451,107,1,780.47,0.007
11452,77,4,652.59,0.105
11452,125,1,364.42,0.07
11453,107,4,779.44,0.096
11453,10,1,578.09,0.167
11453,111,3,846.54,0.142
11453,41,1,62.42,0.1
11454,121,5,686.66,0.029
11455,16,1,274.23,0.138
11455,142,5,66.45,0.0
11455,48,2,576.39,0.142
11456,38,1,87.54,0.039
11457,148,1,466.9,0.184
11458,92,5,739.89,0.182
11459,17,4,743.19,0.156
11460,109,2,813.96,0.048
11460,138,5,536.97,0.157
11460,148,1,432.47,0.061
11460,29,1,416.96,0.094
11461,55,1,219.05,0.05
11461,52,5,34.15,0.157
11461,146,4,523.42,0.052
11462,50,2,650.9,0.127
11462,30,4,813.04,0.194
11462,29,5,445.92,0.189
