campaign_id,date,channel,region,spend,impressions,clicks,conversions,revenue
838,2025-06-05,Search,East,19264.33,663564,34702,6047,2064819.37
839,2025-11-09,Social,West,41637.44,504286,40592,2612,1497444.12
840,2025-07-07,Affiliate,East,48119.6,897916,44259,7297,3842769.55
841,2025-03-20,Affiliate,North,47758.34,30208,1591,207,30276.57
842,2025-01-07,Display,North,11565.84,682410,10402,929,494341.17
843,2025-05-11,Social,North,38723.6,585375,50051,7416,3760041.37
844,2025-03-14,Social,South,37620.31,367983,19599,1138,514029.3
845,2025-06-11,Affiliate,South,37176.24,454992,30125,1336,549772.59
846,2026-04-05,Search,South,4197.2,59083,2802,65,34208.41
847,2026-05-13,Affiliate,South,35473.05,384656,33751,4924,2449559.42
848,2025-09-24,Display,East,16898.64,487701,12704,1326,756872.65
849,2026-04-07,Social,West,34576.47,165707,14469,2267,992831.61
850,2025-10-22,Social,North,3533.14,743942,21621,3337,527436.84
851,2025-05-07,Affiliate,North,29241.85,76301,2530,124,6608.61
852,2025-01-25,Email,East,1069.19,790304,21968,3381,811319.33
853,2025-03-06,Social,South,19776.96,240037,1914,96,36966.7
854,2026-04-23,Email,South,33381.72,60182,3251,88,36506.19
855,2025-04-03,Affiliate,South,26580.59,105615,5241,215,88142.15
856,2025-05-04,Display,West,36597.43,509594,20375,1457,237229.39
857,2026-02-16,Search,West,14735.27,234496,19792,1066,67615.32
858,2025-12-28,Search,North,24379.37,650161,35809,4891,2543243.13
859,2025-04-28,Email,East,47339.31,584277,34573,2916,1681320.17
860,2025-02-11,Social,South,42581.1,114768,9240,1592,715734.45
861,2025-04-07,Search,West,49822.63,402390,14905,2562,1134754.64
862,2025-02-01,Affiliate,West,10323.43,299098,26293,3949,2043890.1
863,2026-04-22,Affiliate,North,5820.66,855849,72647,12053,6552544.21
864,2026-03-15,Search,North,7340.82,144979,9511,305,138917.78
865,2025-06-01,Social,South,1174.62,270938,7228,694,77561.85
866,2025-04-20,Affiliate,North,19587.7,782084,53836,5010,359006.52
867,2025-10-02,Display,North,9376.2,701733,46950,5447,1634587.82
868,2025-08-19,Search,East,38233.9,339060,24730,2905,427750.43
869,2025-05-31,Display,West,49691.68,731971,8223,451,245452.66
870,2025-03-16,Social,East,29356.36,527494,23194,438,189240.29
871,2025-08-04,Display,South,21587.69,439246,31816,4752,524601.96
872,2025-04-05,Affiliate,East,28099.35,131012,10136,215,41129.44
873,2026-01-13,Social,South,33704.73,275375,14591,1139,87976.57
874,2026-01-28,Affiliate,East,33616.74,414932,19158,977,276052.53
875,2025-12-29,Social,East,46482.01,38137,2374,81,29154.49
876,2025-03-18,Search,East,47722.61,188240,3793,245,30290.97
877,2026-05-14,Search,South,37503.61,341641,10568,871,278787.74
878,2026-01-08,Email,East,5224.28,55923,2692,472,191825.45
879,2026-04-24,Display,East,44797.38,196508,15830,1452,382846.96
880,2025-01-08,Search,East,5008.18,660896,27575,1087,651659.06
881,2025-05-24,Display,South,1435.96,667083,50702,7165,1967843.98
882,2026-05-16,Social,East,5495.78,435043,31247,2135,1106643.47
883,2025-10-19,Search,South,35098.75,662135,14211,2118,447969.23
884,2025-09-02,Display,North,20057.11,168599,6625,695,326602.5
885,2026-02-05,Affiliate,West,15464.75,269430,6151,174,50760.47
886,2025-05-13,Display,West,24046.31,714910,7765,313,93969.12
887,2025-01-11,Affiliate,West,16117.3,565074,36947,6314,3527666.5
888,2026-03-04,Social,North,41118.46,194657,17244,1558,230896.35
889,2025-11-30,Social,South,31099.71,432883,27956,1035,91118.17
890,2026-04-20,Email,South,3155.93,274213,14450,2572,958773.1
891,2026-04-29,Email,South,2975.44,348236,31208,1747,228954.99
892,2025-02-03,Search,North,39510.97,890529,56373,3958,1975001.97
893,2025-12-22,Affiliate,South,10850.78,266492,2327,92,11055.02
894,2025-11-07,Social,East,45436.68,744742,18983,1851,1000328.25
895,2025-08-27,Display,East,3585.94,346196,11810,1166,117582.4
896,2025-09-25,Search,South,30928.39,733202,32317,5725,356706.77
897,2025-03-27,Social,North,38150.14,135900,4842,527,233340.32
898,2025-03-28,Social,West,25909.18,811876,41602,1657,950359.63
899,2026-02-15,Email,East,7054.09,515816,18381,1513,128407.4
900,2025-12-31,Search,North,45588.85,186008,16239,840,375144.02
901,2025-11-25,Email,West,31360.17,516098,29395,1217,401836.43
902,2026-04-23,Search,North,10805.33,266874,13285,609,106215.95
903,2026-03-27,Social,West,40725.79,448802,11239,432,80679.78
904,2025-10-13,Email,South,39114.7,789408,5694,171,64814.12
905,2026-01-31,Display,West,31104.09,699689,7839,658,108918.37
906,2025-10-14,Social,North,38266.97,382334,16533,776,447429.34
907,2025-08-03,Social,West,9127.2,489705,14927,1838,907637.76
908,2025-02-12,Email,East,11738.92,833426,36332,1711,762310.15
909,2026-04-02,Email,North,39408.08,870205,40362,3958,448226.92
910,2025-02-12,Social,North,7879.31,832050,4441,267,113621.77
911,2025-08-10,Social,South,34375.09,530368,42892,6768,2906316.01
912,2025-10-13,Display,East,20770.87,867509,64976,5786,391644.55
913,2025-01-03,Search,East,4816.65,49174,1444,254,36916.83
914,2025-10-07,Email,South,14046.41,888549,61808,1272,428107.76
915,2025-05-15,Social,West,3647.31,877323,34913,947,53170.62
916,2025-03-09,Email,North,48375.61,820930,22921,923,221529.68
917,2026-02-15,Display,North,40670.69,562556,7028,211,88348.11
918,2026-03-26,Display,North,25788.54,811309,71999,4345,2071970.84
919,2026-01-10,Email,East,29127.98,79946,4493,592,266395.36
920,2025-01-14,Affiliate,South,9438.52,786023,19260,204,102004.74
921,2026-03-20,Email,North,9206.32,520429,19168,2309,1032616.02
922,2025-12-15,Email,West,33294.37,650606,11476,1145,582869.23
923,2026-04-30,Affiliate,West,47806.54,793829,21030,794,95134.66
924,2025-07-24,Search,East,13774.15,703814,5712,210,44597.12
925,2026-03-11,Display,East,5799.38,525890,21178,772,223777.97
926,2025-11-30,Social,West,22411.24,630412,25232,811,142379.3
927,2025-03-26,Affiliate,East,38813.33,449313,26164,4485,1725729.43
928,2025-04-22,Display,South,1392.73,27493,196,18,10576.04
929,2025-03-06,Search,West,14357.64,370279,21634,3066,1678291.57
930,2025-06-10,Search,West,42824.54,622407,39159,5535,2265131.62
931,2025-10-14,Social,East,11610.92,520462,29690,4626,841263.87
932,2025-07-30,Search,West,18159.06,167370,1904,77,44076.26
933,2025-11-02,Affiliate,South,2455.46,827017,10773,1781,319024.36
934,2026-01-05,Email,South,25502.42,306742,3110,291,130475.62
935,2025-07-22,Affiliate,West,20799.07,716982,39050,6217,2692390.68
936,2025-06-24,Email,West,39328.94,333307,2579,62,4612.21
937,2025-10-06,Email,West,20477.63,654907,52978,1427,716605.04
938,2026-05-04,Social,North,4496.67,648079,8359,1326,672192.04
939,2025-12-31,Search,North,29504.47,674090,11357,816,51611.34
940,2025-03-07,Affiliate,South,41832.8,765566,25794,1267,540769.47
941,2025-11-30,Social,North,12166.07,743627,54920,5769,1678326.43
942,2026-04-10,Search,West,34112.09,746573,35419,2384,1301748.49
943,2025-11-26,Email,South,12046.8,651985,12718,1333,99342.4
944,2026-04-02,Display,West,20405.49,697186,58070,1781,695424.99
945,2025-02-13,Search,South,48921.35,870270,68844,2839,1008917.13
946,2025-07-17,Display,South,32095.77,77395,5302,844,288382.22
947,2025-02-13,Display,West,35435.06,373487,5871,875,400139.48
948,2025-06-17,Affiliate,East,9494.37,524731,13323,1773,334499.78
949,2025-09-13,Email,East,46468.83,149162,11648,883,416834.74
950,2025-08-27,Social,South,32981.41,887731,6551,688,202347.52
951,2025-12-31,Search,South,23908.57,605992,32200,2399,125786.27
952,2026-04-16,Affiliate,West,45806.18,13961,446,20,6780.07
953,2026-04-07,Display,West,41716.81,360438,8766,816,136480.53
954,2025-02-13,Affiliate,East,14200.08,596461,52680,7955,3524791.44
955,2025-03-02,Display,South,24776.98,721560,43822,1203,97768.17
956,2026-02-04,Social,North,36088.46,360442,13444,2242,347966.84
957,2026-04-06,Social,South,24463.98,427207,29564,2777,1036801.36
958,2026-03-09,Display,West,33410.58,301834,7206,777,376167.86
959,2025-09-24,Display,West,28737.96,446516,9770,1389,394641.18
960,2025-05-07,Display,West,48049.08,394328,14118,579,93087.68
961,2025-01-19,Email,South,34163.64,146425,702,87,19791.28
962,2026-02-24,Email,North,47645.68,825682,42752,4759,2617854.83
963,2025-10-11,Social,East,48072.74,155009,5615,1010,138593.08
964,2025-01-30,Search,West,24869.47,153726,12590,1333,408524.45
965,2026-01-22,Affiliate,North,4191.38,830143,66275,8964,2499068.99
966,2025-09-15,Display,South,17373.21,200656,13351,2377,836856.19
967,2025-12-26,Affiliate,East,34168.33,299430,18388,2810,922577.37
968,2025-08-05,Email,West,25662.76,214183,8145,736,250500.13
969,2026-03-16,Social,East,37202.16,43442,1836,188,28302.85
970,2025-04-06,Display,West,32206.24,61085,1943,154,7271.8
971,2025-02-05,Email,West,14549.11,655286,10859,826,420685.5
972,2026-01-16,Social,East,36364.0,247689,7652,352,63179.52
973,2026-05-08,Affiliate,West,42980.29,402240,23256,2198,655248.02
974,2026-05-03,Social,South,28201.01,846712,31020,3554,585878.96
975,2025-01-25,Search,West,29006.21,713745,28818,1734,933611.7
976,2026-04-13,Email,West,30734.64,735266,60916,9508,3537508.37
977,2025-08-18,Search,South,20969.22,300068,3675,592,342854.55
978,2026-03-20,Search,East,17322.66,697042,27010,765,418370.43
979,2026-03-04,Search,North,554.99,341547,12489,1324,102256.46
980,2026-03-30,Social,North,7381.09,245555,15559,179,100719.61
981,2025-05-23,Social,West,40204.94,859039,38370,3929,1578558.66
982,2026-03-21,Search,West,31246.84,117821,9286,1542,694745.25
983,2025-03-24,Email,East,48765.02,166002,6291,242,18734.2
984,2025-02-10,Social,West,34440.88,275197,6402,887,208666.69
985,2026-04-04,Search,East,38149.76,311897,25526,523,206293.37
986,2025-11-27,Display,East,5446.46,786065,15013,2383,1245609.3
987,2025-10-09,Affiliate,West,37850.53,345063,18256,278,158273.14
988,2025-09-26,Affiliate,East,4364.01,91195,6148,851,261476.74
989,2025-12-25,Email,West,20480.24,466957,2796,90,39069.91
990,2025-12-04,Social,West,28837.89,381841,30391,680,174190.39
991,2025-06-18,Affiliate,West,4068.45,189394,13859,1609,123489.73
992,2026-03-25,Display,South,31021.96,321889,13171,1476,175636.35
993,2025-05-27,Social,North,42716.72,745632,57868,9925,3829689.57
994,2026-01-24,Email,South,20584.62,813904,54311,9367,4432021.76
995,2026-04-01,Search,North,29376.8,471359,24172,3202,1668329.41
996,2025-03-13,Email,South,36951.52,199370,5521,645,34075.87
997,2025-02-23,Display,East,4243.45,340224,24590,4032,634320.13
998,2025-12-16,Search,South,12047.04,529400,40508,897,127120.3
999,2026-02-03,Affiliate,North,23216.52,170264,2364,418,55429.54
1000,2025-09-20,Affiliate,North,18763.34,866412,17141,3045,1338929.42
1001,2025-04-21,Display,South,40484.89,782648,52822,1736,78736.05
1002,2025-04-23,Affiliate,East,42350.68,314435,16606,2542,217285.6
1003,2026-02-01,Social,South,18361.75,611124,19437,1218,331031.24
1004,2026-04-04,Search,South,10640.11,139425,3779,290,104335.83
1005,2026-05-07,Search,East,32655.79,352276,12347,1605,949728.74
1006,2025-06-22,Display,East,18731.34,80029,4430,680,278450.21
1007,2025-09-20,Affiliate,West,5142.13,39849,1206,64,25158.47
1008,2025-07-19,Email,East,11768.84,94032,4045,299,37604.64
1009,2026-04-17,Search,West,34454.53,19014,1306,47,23778.97
1010,2026-04-04,Search,East,39765.97,467679,23875,1856,870764.56
1011,2025-11-11,Email,East,25825.46,302240,5946,589,70614.9
1012,2026-02-09,Search,North,42695.22,541128,24033,908,80744.93
1013,2025-11-16,Email,West,46811.78,780134,9816,1487,889533.35
1014,2025-06-19,Display,West,14096.52,362401,1834,171,56344.31
1015,2025-12-18,Affiliate,West,28430.78,214067,1511,134,39858.09
1016,2026-02-03,Social,East,12699.88,91394,1711,279,100920.46
1017,2025-07-09,Affiliate,West,17805.76,381159,9352,707,243175.8
1018,2025-04-23,Email,East,47886.02,746709,56462,1764,241418.93
1019,2025-07-13,Social,South,7176.7,10336,739,12,2007.5
1020,2025-06-14,Display,South,33399.98,615786,10446,1790,835675.49
1021,2025-04-11,Affiliate,North,26662.98,590807,29993,3600,660521.17
1022,2026-03-01,Social,South,8699.34,453753,26966,4102,2118509.49
1023,2026-03-30,Social,East,43939.38,460998,21371,1553,896393.49
1024,2025-10-31,Search,West,33971.52,88789,388,57,20897.2
1025,2025-08-29,Affiliate,North,32149.43,555257,19331,3467,397800.13
1026,2025-06-03,Display,West,36435.56,185757,15027,634,53605.01
1027,2026-04-27,Search,East,25487.78,653417,58755,1869,406280.74
1028,2025-02-04,Social,East,6435.67,463935,34783,1796,870702.64
1029,2025-03-28,Email,West,32297.79,259416,5862,642,180569.38
1030,2025-09-18,Affiliate,South,18337.45,289056,10828,215,33324.18
1031,2025-12-17,Search,North,23804.26,220461,7935,1087,193293.58
1032,2026-03-01,Email,South,23103.62,809086,26167,4572,1461812.86
1033,2025-10-09,Display,South,22100.91,736082,24737,4382,956236.73
1034,2025-08-05,Email,South,45512.74,233469,12476,1568,547610.77
1035,2025-09-10,Search,North,49068.46,237742,2228,55,5090.51
1036,2025-02-28,Social,North,38920.29,530766,31058,1172,287244.12
1037,2026-02-13,Social,West,8502.58,798914,26047,1658,924215.61
1038,2025-11-15,Social,South,19735.37,883501,65663,8696,572065.6
1039,2026-02-18,Social,North,23144.31,729167,17447,2025,719341.39
1040,2026-04-10,Email,North,37274.53,229742,15259,1207,169970.05
1041,2025-12-09,Affiliate,East,23519.86,702492,54128,1154,114722.98
1042,2025-10-01,Display,West,41940.44,272383,13520,810,104168.01
1043,2025-03-31,Affiliate,North,28209.68,444070,30479,1367,518169.24
1044,2026-03-09,Search,South,31679.83,750056,62524,5536,890956.03
1045,2026-04-15,Affiliate,West,24098.46,26819,1509,249,90725.81
1046,2026-04-16,Email,North,25577.78,110247,9658,909,119639.5
1047,2026-01-06,Social,West,41265.55,185213,5600,242,38817.63
1048,2025-11-04,Email,West,34675.51,877807,67262,11470,6082298.54
1049,2025-10-04,Display,West,5438.68,867122,3904,424,87088.52
1050,2025-09-24,Email,West,10065.67,855843,33902,2534,955870.17
1051,2025-07-31,Search,North,40760.34,816586,65000,2241,658083.02
1052,2025-04-05,Display,East,22900.82,758494,18421,1321,643920.06
1053,2025-12-15,Search,North,17702.73,615863,31455,5259,778316.47
1054,2026-04-03,Email,South,7346.53,644057,43335,656,120890.24
1055,2025-05-02,Display,South,43677.79,343637,22462,457,139860.77
1056,2026-02-06,Display,East,41084.8,808146,58391,3713,1696585.24
1057,2026-04-19,Social,West,3612.25,552964,8995,299,90236.84
1058,2026-04-24,Email,South,6093.43,220372,16533,1884,688395.59
1059,2025-03-03,Email,West,5960.77,367245,22451,2075,1136441.74
1060,2026-05-11,Search,North,23048.11,556528,49881,8728,1039169.51
1061,2026-03-17,Display,South,32890.36,537949,41321,4027,2410031.11
1062,2025-05-31,Email,North,17551.71,530615,3217,537,319265.98
1063,2026-03-09,Affiliate,South,46926.52,733558,53628,2983,231027.88
1064,2025-04-22,Search,South,38276.5,309963,7367,670,124280.27
1065,2025-12-25,Search,East,30227.95,817459,67579,8720,3164805.23
1066,2025-08-04,Affiliate,North,5388.38,507269,38503,5868,1478515.51
1067,2025-09-23,Search,East,2196.2,340888,30357,3908,1739707.25
1068,2025-04-04,Email,North,26375.64,399770,31796,5514,3008656.8
1069,2026-05-10,Social,North,4217.11,390023,20218,1316,781666.35
1070,2026-03-31,Email,West,28765.65,72439,5291,648,153559.74
1071,2025-07-03,Display,West,3746.86,711008,57708,10093,3077922.67
1072,2025-04-12,Display,North,35185.09,662122,9356,311,80908.69
1073,2025-02-04,Affiliate,West,19549.88,233520,6419,808,393077.26
1074,2026-01-11,Search,West,28330.33,75884,811,122,16135.5
1075,2026-03-01,Affiliate,West,44195.5,550332,30744,4463,2588680.07
1076,2025-02-05,Affiliate,East,45060.05,825854,55863,6291,3675804.23
1077,2025-01-27,Social,East,25390.99,215592,2205,98,31233.74
1078,2025-09-06,Social,East,19712.67,209144,2005,200,31200.34
1079,2025-06-11,Display,West,32197.59,232647,5557,380,170881.17
1080,2026-04-29,Social,West,797.68,688977,5478,347,194582.89
1081,2025-07-02,Search,South,19490.62,735709,27446,1438,420755.76
1082,2026-02-02,Social,West,2998.72,110551,8439,172,88930.86
1083,2026-02-13,Search,East,13571.52,746762,57933,10188,3235266.15
1084,2026-04-12,Display,South,25311.83,653188,24701,2440,1195611.61
1085,2026-03-08,Email,North,46297.27,101771,8379,454,93131.82
1086,2025-05-06,Display,West,40425.22,636656,52557,2510,333894.89
1087,2025-12-22,Email,West,4601.13,512010,42000,4712,2677868.25
1088,2025-11-09,Social,West,43032.64,314908,9026,1444,795162.01
1089,2025-06-26,Social,East,32524.91,786863,10092,888,320586.64
1090,2026-01-12,Display,South,34844.28,53547,1814,172,34234.95
1091,2025-10-22,Email,North,7944.4,837267,39420,6930,1648423.95
1092,2026-01-23,Email,North,7736.4,44600,439,71,8088.1
1093,2025-06-14,Search,South,35880.06,584605,41147,3430,1585691.95
1094,2026-04-06,Social,East,6575.92,378990,6332,314,28323.23
1095,2025-04-26,Search,South,16644.03,579996,22026,1429,578778.04
1096,2025-09-27,Affiliate,South,43868.75,578259,5236,673,200783.51
1097,2026-02-03,Display,West,3324.27,611702,22533,440,165273.77
1098,2025-10-05,Affiliate,West,16725.8,339197,2381,112,15909.24
1099,2025-10-25,Search,East,6836.81,855119,49513,1134,311130.07
1100,2025-09-28,Search,West,32319.55,54752,3495,201,104376.73
1101,2025-07-20,Social,North,30728.33,10148,748,119,16848.66
1102,2026-03-26,Affiliate,North,7713.24,410693,22944,3102,1016752.65
1103,2025-01-12,Display,South,13559.24,542532,11418,1880,220151.65
1104,2025-04-23,Social,West,18528.9,337898,26071,2506,237503.88
1105,2026-04-01,Search,North,19938.03,514429,24780,2976,1019480.29
1106,2025-04-28,Affiliate,North,17626.19,513575,24134,4154,2384824.21
1107,2025-04-02,Affiliate,South,17365.67,21524,545,19,11354.75
1108,2025-04-03,Display,North,3962.07,639509,48420,4156,822581.64
1109,2026-03-17,Social,West,22633.48,152973,4662,802,410509.84
1110,2025-08-22,Affiliate,South,13404.67,130553,8508,173,19696.81
1111,2025-12-07,Social,East,34606.71,111545,2482,437,88339.07
1112,2025-10-26,Search,North,39994.07,115020,1504,29,3324.98
1113,2025-03-22,Email,East,14659.31,752128,22234,3135,846317.88
1114,2025-02-01,Display,South,17294.05,36541,2025,233,62411.15
1115,2025-11-20,Email,North,43544.15,484076,6717,171,71422.73
1116,2025-05-04,Display,West,10600.53,447932,25087,887,351728.32
1117,2025-05-15,Display,East,31420.7,536784,30879,2151,277916.03
1118,2025-04-29,Email,East,6735.21,51140,2630,179,36693.65
1119,2025-02-26,Search,South,44597.51,625093,43818,4753,956172.98
1120,2025-07-09,Search,South,17902.25,499573,9869,247,115003.65
1121,2025-02-20,Display,West,4222.93,83961,567,73,20539.65
1122,2025-08-12,Social,West,34522.71,375552,15826,2121,1009319.97
1123,2025-04-12,Social,West,3217.73,386170,29986,4820,2675402.29
1124,2025-03-29,Social,North,33442.91,811174,61446,7249,895127.39
1125,2026-02-16,Affiliate,North,32643.01,764584,15451,2774,1308544.99
1126,2025-06-14,Search,North,49514.36,885050,4125,434,211871.95
1127,2026-03-09,Search,West,34458.45,832801,6091,853,474175.23
1128,2025-09-11,Affiliate,East,22840.81,447191,5424,396,209604.72
1129,2025-01-15,Affiliate,East,49088.49,613602,30494,4613,278197.62
1130,2025-01-03,Social,East,34701.89,396261,7741,553,204508.77
1131,2025-12-08,Social,East,7080.53,406086,13326,1880,91343.56
1132,2025-10-29,Social,South,8991.54,43088,1801,313,144541.1
1133,2025-06-27,Social,West,10226.01,859788,5586,484,32466.81
1134,2026-04-22,Affiliate,North,23246.73,435675,5434,307,172951.89
1135,2025-07-23,Email,West,24974.48,161598,5835,316,97554.06
1136,2025-09-03,Affiliate,South,1097.21,674474,4223,360,35530.33
1137,2025-12-24,Email,North,16848.58,712481,25639,3562,1871547.41
1138,2025-12-20,Social,South,24622.49,247761,9376,249,48636.89
1139,2025-08-23,Social,West,7552.15,150847,8916,1376,441441.81
1140,2026-01-13,Social,South,43877.5,587403,20655,2076,390135.57
1141,2025-02-23,Display,West,20561.6,390442,8093,1413,220858.2
1142,2025-07-05,Display,North,6008.17,488850,6918,477,188355.13
1143,2025-10-09,Search,East,26095.38,56252,2130,266,126284.9
1144,2025-01-24,Social,North,40713.65,483394,26037,1800,747236.15
1145,2025-06-21,Social,East,21499.85,575104,32988,1875,463390.39
1146,2025-11-19,Affiliate,West,41949.67,849189,38866,1326,410208.8
1147,2025-05-06,Affiliate,West,27156.59,757028,44830,5837,1446208.85
1148,2025-09-18,Social,North,28352.99,408049,9587,952,59044.63
1149,2025-05-03,Email,North,13351.7,779103,15003,946,517557.95
1150,2025-10-06,Affiliate,East,13848.94,711877,24550,3005,1140608.51
1151,2025-06-10,Display,South,48554.71,543270,19438,2550,994890.89
1152,2025-09-02,Display,South,43541.49,680447,26205,3456,1569300.27
1153,2025-10-17,Affiliate,East,2785.27,819529,60121,5678,2229382.44
1154,2025-06-09,Email,West,45133.77,96922,6778,193,10545.98
1155,2025-12-22,Search,West,4383.1,813724,36685,5386,3085171.29
1156,2025-03-19,Affiliate,East,37809.04,681200,13077,1771,574954.0
1157,2025-12-17,Search,West,27145.09,65296,5323,583,245563.08
1158,2025-09-11,Affiliate,North,43275.09,388393,3014,257,38179.12
1159,2025-06-19,Affiliate,East,23405.38,28819,2055,48,8551.21
1160,2025-01-10,Affiliate,North,13399.53,198893,16654,2363,623099.47
1161,2025-03-26,Email,North,34549.29,271877,4876,716,217787.37
1162,2025-09-10,Search,South,24559.47,194199,12476,2214,314612.1
1163,2025-03-30,Social,West,45288.76,492538,40115,816,65864.02
1164,2026-04-25,Social,East,31718.43,656342,27081,2097,992305.01
1165,2025-11-22,Social,East,23405.06,693269,41018,2994,934284.17
1166,2025-03-04,Affiliate,West,32475.2,135002,900,51,28698.22
1167,2025-03-14,Affiliate,South,17444.83,753406,15096,2129,662993.09
1168,2025-05-29,Affiliate,South,8795.72,723567,27209,3875,1028865.93
1169,2026-02-25,Email,North,43631.36,279057,7084,1252,121311.1
1170,2026-04-05,Display,East,35459.25,682383,17680,2174,487326.5
1171,2025-05-10,Social,East,38721.24,679771,11597,1941,618718.96
1172,2025-02-26,Display,East,15520.56,469650,41447,5051,2227185.28
1173,2025-04-23,Search,North,18983.02,316171,2918,229,116082.72
1174,2025-11-01,Affiliate,South,919.9,102749,8250,1221,656507.68
1175,2025-05-29,Email,North,8651.09,730029,36277,1906,199389.92
1176,2025-10-31,Email,North,35181.77,861538,55239,9388,3555459.64
1177,2026-01-16,Affiliate,West,37635.33,686147,10837,402,85236.46
1178,2025-06-03,Display,East,49118.33,497967,44174,4997,346522.87
1179,2025-04-17,Affiliate,South,23244.88,382530,6645,610,293560.66
1180,2025-03-30,Email,South,23366.44,652245,8001,705,392906.61
1181,2025-10-04,Search,South,32872.98,54103,3722,352,95600.36
1182,2025-03-13,Email,North,34176.49,891307,6824,471,207617.89
1183,2026-05-11,Social,North,18608.91,559151,44635,7954,3722897.78
1184,2025-05-20,Social,East,35106.07,883403,14100,2249,508503.83
1185,2025-07-25,Affiliate,West,26153.12,350213,23167,4165,2369442.86
1186,2025-03-08,Social,South,5956.72,420658,28260,3152,1316603.39
1187,2025-04-02,Email,North,7575.19,341927,15699,2194,305517.51
1188,2025-12-29,Social,North,819.3,618220,54652,1232,571898.42
1189,2025-02-21,Affiliate,East,18687.72,567299,45905,1807,261742.75
1190,2025-01-25,Social,East,22126.27,207863,14993,554,198950.46
1191,2025-04-16,Display,East,15005.36,401493,21010,3211,942242.02
1192,2026-04-26,Display,West,25870.37,444976,13679,1830,679206.62
1193,2025-03-03,Affiliate,West,16488.85,392316,18555,402,187480.19
1194,2026-03-28,Display,West,35903.76,146559,4755,53,6757.74
1195,2025-12-17,Email,East,22658.31,612768,20529,786,409216.75
1196,2025-05-20,Affiliate,South,19568.05,611170,49362,3431,670056.0
1197,2025-08-31,Social,North,13944.26,215881,13130,1181,484290.02
1198,2026-01-09,Email,South,2502.87,515667,3899,217,51212.63
1199,2025-12-25,Search,South,14745.33,95400,7060,206,45568.69
1200,2025-11-06,Search,West,2816.32,489994,35000,1098,478112.61
